problem,num_obj,iteration,reference_point,iRVEA_EH-metric,iNSGAIII_EH-metric,iRVEA_R_HV,iNSGAIII_R_HV,iRVEA_PMOD,iNSGAIII_PMOD,iRVEA_PMDA,iNSGAIII_PMDA,iRVEA_CCF,iNSGAIII_CCF,iRVEA_FE,iNSGAIII_FE,iRVEAUPCF,iNSGAIIIUPCF,iRVEA_UPCF,iNSGAIII_UPCF
DTLZ3,5,8,"[2.22e-16, 2.22e-16, 2.22e-16, 2.22e-16, 1.01]",0.39983127333281465,0.9561138072329279,3.853117419979157,32.175146870188435,6.492759327673637,17.30506135740773,4.88238235090301,0.6075978706227542,1,86,29002,50052,,,0.0,0.0004988542372985301
DTLZ4,5,1,"[6.08e-19, 1.05e-166, 0.723, 0.241, 0.723]",0.843073522235034,0.9044973010583688,26.41742468934884,29.67798676628272,18.31617855958288,26.964773200513413,0.7302720980055981,0.7070066481987597,38,86,11218,17286,,,0.13038060621786632,0.1285028922521024
DTLZ4,5,2,"[1.52e-35, 0.0, 0.844, 0.0, 0.633]",0.8608827394224745,0.9014056709804362,30.685508297282457,29.285531631354186,18.500010189824195,26.31031118849445,0.6855541102156253,0.6634038099263635,46,86,19262,25886,,,0.12419731904521097,0.12568766224195116
DTLZ4,5,3,"[0.664, 0.742, 0.742, 0.742, 0.625]",0.4031510080981598,0.43783031854512133,66.46693601436773,60.116568912294206,11.265902600831613,11.434199977039501,0.7984996621760946,0.787803768691417,70,85,21634,34486,,,0.1366731550416535,0.09087380822772992
DTLZ4,5,4,"[0.664, 0.742, 0.742, 0.742, 0.625]",0.42620692447682557,0.4519339709478823,56.3830704100476,57.33413273025754,10.627277853470018,11.9421151771005,0.7937563455026554,0.7838597200008781,52,84,30648,43086,,,0.012383480470425218,0.01415380159704698
DTLZ4,5,5,"[0.664, 0.742, 0.742, 0.742, 0.625]",0.4377245300949429,0.45276128986812714,56.98789960547797,56.01453975991838,11.661486038059898,11.301046102194594,0.7893500730334188,0.7816527230898385,74,84,39848,50052,,,0.00819759706738084,0.0076462586933754625
DTLZ4,5,6,"[0.664, 0.742, 0.742, 0.742, 0.625]",0.43760341755007554,0.4527655820790002,57.18676779798888,56.01611421854376,11.301389055139156,11.301046102194594,0.7891156295387004,0.7816527230898385,64,84,49048,50052,,,0.007888109285800738,0.007646457819159071
DTLZ4,5,7,"[2.22e-16, 2.22e-16, 2.22e-16, 0.829, 2.22e-16]",0.7813770109040823,0.5278001465686516,26.220060307622944,20.45346863320358,17.41521927900572,8.590519324479697,0.5721879166471677,0.8822454544131801,60,84,50024,50052,,,0.022735410051591444,0.007623279151466052
DTLZ4,5,8,"[2.22e-16, 2.22e-16, 2.22e-16, 0.648, 2.22e-16]",0.6410695381569422,0.5257007975717172,17.28633517813048,12.163321649572591,14.463741191679123,8.976097100228156,0.572187916647168,0.8822454544131801,60,84,50024,50052,,,0.022735410051591444,0.007623279151466052
DTLZ5,5,1,"[2.22e-16, 2.22e-16, 2.22e-16, 0.648, 2.22e-16]",0.6295149952450019,0.29190030735675887,8.200853002751185,12.067089482889415,4.100411265223961,7.613091718842959,0.8418552995503309,1.308157171266446,4,63,968,17286,,,0.5782038112982636,0.5439378014299757
DTLZ5,5,2,"[2.22e-16, 2.22e-16, 2.22e-16, 0.649, 2.22e-16]",0.660188709177316,0.4029785718280606,9.402116583058053,13.435476473899099,4.361440610920733,8.089465686480054,0.8405207574296724,1.164176153640654,4,61,1368,25886,,,0.5131862934708213,0.48163714778011596
DTLZ5,5,3,"[3.16, 3.16, 3.16, 2.56, 3.34]",0.39455676975361165,0.06791439779750615,174.5077741503843,176.378627600409,2.4544725395685476,3.2689902363242007,0.8314617935080265,1.0019643036578518,3,70,1652,34486,,,0.0011990673401889274,0.0011681826360495017
DTLZ5,5,4,"[2.19, 1.95, 1.95, 1.95, 2.41]",0.42037159457134854,0.08963853185356221,158.23142810936736,153.93802564869205,2.5902200445466104,3.9739519418034734,0.8258739997419268,1.1037378721506719,3,76,2052,43086,,,0.0064555875081088576,0.006833156696683142
DTLZ5,5,5,"[3.08, 3.08, 3.53, 3.53, 2.81]",0.3644549045094286,0.10094864570808046,189.92485765313637,151.13136516312554,2.469767417210575,3.741648538655685,0.8334076783176901,1.5942474424016468,3,6,2452,50052,,,0.00012388602646160493,1.331411808853242e-06
DTLZ5,5,6,"[3.08, 3.08, 3.53, 3.53, 2.81]",0.36444563265169133,0.10094864570808046,189.9616830278086,151.13074904342983,2.468828060176488,3.741648538655685,0.8334167501555397,1.5942474424016468,3,6,2852,50052,,,0.00012386533263341665,1.3311882621266294e-06
DTLZ5,5,7,"[2.22e-16, 2.22e-16, 0.959, 2.22e-16, 2.22e-16]",0.5000000000000002,0.2921122912265159,5.824092250754601,5.70790265951909,3.0702641564835926,6.234307489242802,0.9867286851680239,1.6914590716878144,2,6,3054,50052,,,0.10188236464117528,0.0010949362136023655
DTLZ5,5,8,"[2.22e-16, 2.22e-16, 0.959, 2.22e-16, 2.22e-16]",0.5000000000000002,0.29211200337692467,5.824141148571722,5.707846700729832,3.0702625418622596,6.234307489242802,0.9867249399749057,1.6914590716878144,2,6,3254,50052,,,0.10188421983971083,0.0010949499610446764
DTLZ6,5,1,"[2.22e-16, 2.22e-16, 0.959, 2.22e-16, 2.22e-16]",0.46886290360175176,0.27018959322159747,19.216900661761603,12.671525546638787,6.120643031436636,6.882634020285124,5.995198625282177,6.749598742988283,21,80,12598,17286,,,0.7909369380087948,0.8267753381964031
DTLZ6,5,2,"[2.22e-16, 2.22e-16, 0.959, 2.22e-16, 2.22e-16]",0.5051080936532049,0.2513734962748124,20.375544831013123,14.851704358981415,5.6759907481988385,6.768694063188622,5.201003970011151,6.941387239076286,17,79,20640,25886,,,0.7680898392450983,0.837062690084281
DTLZ6,5,3,"[0.657, 0.732, 0.732, 0.581, 7.96]",0.21745641378571842,0.19772273154685854,44.532065853949234,46.045603855218296,3.2608218034017487,4.446914693591329,1.408412300512986,2.601336625370862,15,54,25174,34486,,,0.42271515088638045,0.4144426175828146
DTLZ6,5,4,"[0.657, 0.732, 0.732, 0.581, 7.96]",0.34951497634079876,0.05240727778820865,44.931618236231515,46.705975317811976,2.684016304404982,3.825987381805983,1.016182442725326,1.8711301118889565,3,63,34374,43086,,,0.4315542638391432,0.44128379787283784
DTLZ6,5,5,"[0.657, 0.732, 0.732, 0.581, 7.96]",0.563684468778317,0.08461153563902478,41.459008933637925,41.511985042616985,2.1747309353199347,4.279377506187307,0.8126925377538015,2.495117996516038,2,62,43574,50052,,,0.5660064571982707,0.5671489849978735
DTLZ6,5,6,"[0.657, 0.732, 0.732, 0.581, 7.96]",0.563684468778317,0.08461153563902478,41.459008933637925,41.511985042616985,2.762341066780099,4.279377506187307,1.0634575899091685,2.495117996516038,2,62,50014,50052,,,0.5632155171922718,0.5671489849978735
DTLZ6,5,7,"[2.22e-16, 2.22e-16, 2.22e-16, 2.22e-16, 7.93]",0.5639253936286763,0.13962405822639617,31.999999999999996,32.043225973903546,2.4514874086053275,3.8788828571965492,1.0973605622693048,2.4859136963204063,2,62,50014,50052,,,0.5653462190227596,0.569294567538849
DTLZ6,5,8,"[2.22e-16, 2.22e-16, 2.22e-16, 2.22e-16, 7.93]",0.5639253936286763,0.13962405822639617,31.999999999999996,32.043225973903546,2.4514874086053275,3.8788828571965492,1.0973605622693048,2.4859136963204063,2,62,50014,50052,,,0.5653462190227596,0.569294567538849
