problem,num_obj,iteration,reference_point,iRVEA_EH-metric,iNSGAIII_EH-metric,iRVEA_R_HV,iNSGAIII_R_HV,iRVEA_PMOD,iNSGAIII_PMOD,iRVEA_PMDA,iNSGAIII_PMDA,iRVEA_CCF,iNSGAIII_CCF,iRVEA_FE,iNSGAIII_FE,iRVEAUPCF,iNSGAIIIUPCF,iRVEA_UPCF,iNSGAIII_UPCF
DTLZ1,3,1,"[2.88, 17.3, 0.0]",0.7001786012731168,0.6826232509297212,2.746100886910799,8.391796950206091,10.983385332421118,11.451151446437922,16.512278354216722,11.668737601997385,2,12,1904,2412,,,0.07262858327570978,0.1866638651303423
DTLZ1,3,2,"[0.0, 0.819, 2.05]",0.5533846850647424,0.2961729650016869,3.6492929816005932,3.0469701524506254,10.218724127673136,8.080254095334736,11.592904873817101,12.317965300801403,10,12,3338,3612,,,0.23141491678585496,0.23292938094664745
DTLZ1,3,3,"[0.0, 0.0, 1.58]",1.0,0.4601764330136867,2.197707929468464,3.7633548595429542,9.023657111165992,8.478234998811303,11.082736866815406,9.051124145079298,1,12,4552,4812,,,0.07983535778262754,0.14479443915808626
DTLZ1,3,4,"[0.237, 0.315, 0.0]",0.5394535879828903,0.11030386953773141,3.9611222631112337,1.1320273596968664,8.441997528763965,6.6660588144660124,7.066144425410676,9.902757352249868,6,12,4966,6012,,,0.44532527564319,0.04636207614575066
DTLZ1,3,5,"[2.22e-16, 2.22e-16, 0.483]",0.3595053017122207,0.22233897053967702,2.562052386778571,2.026862868913672,7.188907399728919,7.577586449798484,6.238349578949419,6.657947209711935,6,12,5804,7212,,,0.3448795925850935,0.19624131323471897
DTLZ1,3,6,"[2.22e-16, 2.22e-16, 0.415]",0.3179089049091831,0.26605761123593774,2.05165907643042,2.250683064821109,6.977652182734438,7.5433633963110625,6.35271366548443,6.656146653403673,11,12,7204,8412,,,0.31170721867246454,0.18045211367880504
DTLZ1,3,7,"[2.22e-16, 2.22e-16, 0.415]",0.7047365406973454,0.45440795439577686,2.8000794736468646,3.286698897825584,6.017319765624875,6.443092341714175,6.053608190666141,4.620854085756155,2,12,8604,9612,,,0.1032327089357321,0.10574687743181041
DTLZ1,3,8,"[2.22e-16, 2.22e-16, 0.414]",0.9999999999999999,0.5578913239126595,1.7415302060941793,4.5356122506567305,5.791609156317533,5.298598943115161,4.690118399185481,2.9122098300897363,1,12,10004,10812,,,0.03172899672563879,0.11035325812212912
DTLZ2,3,1,"[2.25e-17, 0.165, 0.989]",0.8042231066996773,0.901765542896157,7.928317668433761,7.274666352552519,9.008517837622843,17.183831195048004,0.648629652883131,0.5762434021816557,13,11,2314,2412,,,0.00032821688354183306,0.00029102670936846523
DTLZ2,3,2,"[9.09e-18, 1.0, 0.0]",0.7956695809399879,0.23088828275472906,7.991138511838212,2.077092041375109,7.27747965238817,4.162491065261804,0.6265291865553687,0.9852796490333106,11,12,3306,3612,,,0.00014012583797517377,0.002620982267882752
DTLZ2,3,3,"[0.812, 0.609, 0.0]",0.6171593081624098,0.9068958306774959,7.356387499139073,7.538046793076108,4.303351630608718,10.909965199724352,0.8195088763058721,0.654082676971134,4,12,3716,4812,,,0.006399676971883159,0.007693401285809916
DTLZ2,3,4,"[0.932, 0.373, 0.0]",0.7894444374463987,0.9321704875066448,7.741600642073201,7.871095679888587,6.707451811463281,21.754111311248966,0.6853203265995784,0.6206044834406146,12,11,4872,6012,,,1.701918172128521e-05,0.0001993163391704978
DTLZ2,3,5,"[0.183, 0.183, 0.954]",0.5749575898448867,0.4193811153400849,7.459792719487554,5.225919836891055,3.3307204832349306,4.893985164373479,0.8785507223432992,0.8264566448878318,3,11,5284,7212,,,0.0,0.014955045944584182
DTLZ2,3,6,"[0.188, 0.188, 0.958]",0.6346491137080789,0.8894245017165374,7.690864470481539,7.852981298889538,3.932064755941903,8.69550637281257,0.8168434952955659,0.6588633430057597,4,12,5684,8412,,,0.0,0.009746958439099503
DTLZ2,3,7,"[0.191, 0.191, 0.961]",0.7524508149548359,0.8975456586259549,7.5404572814931825,7.960334371343073,7.635299884882929,4.061511473940996,0.709851587821266,0.6551082894739845,10,12,6412,9612,,,0.016069221612513233,0.011424080894901892
DTLZ2,3,8,"[0.191, 0.191, 0.961]",0.7949134663021489,0.8827467501652083,7.8135905611978265,7.467534543531252,7.58577823678591,3.976678231865911,0.6840165726124069,0.6891259731899417,15,11,7966,10812,,,0.008466818348483738,0.006611482757516363
DTLZ3,3,1,"[21.2, 0.0, 52.9]",0.6619258681134377,0.5924206220853728,7.802122086140029,7.7773451036764625,35.672348759514875,33.04581537810168,55.66528164286992,73.90220713358586,6,12,1150,2412,,,0.8001470864707964,0.7801862938119516
DTLZ3,3,2,"[4e-32, 3.77, 9.43]",0.0,0.5805801738102953,0.0,6.613084270521375,31.471062169780716,38.5985769964062,51.758938511506365,60.73447001396872,0,12,1730,3612,,,0.0,0.5332062966050956
DTLZ3,3,3,"[1.26e-32, 0.386, 2.32]",0.7617677982397764,0.6060199755432284,5.295116287167061,5.663129244362195,24.28242427741512,24.594055421740464,39.534629377310665,45.490209518147516,5,12,2482,4812,,,0.6852190097275256,0.7269230613797798
DTLZ3,3,4,"[0.172, 0.0, 1.03]",0.0,0.2637782392701117,0.0,3.2231349427591387,20.828637952008272,15.009677672631096,33.894652068029494,27.575160752111987,0,12,3216,6012,,,0.0,0.1164345078695436
DTLZ3,3,5,"[0.185, 0.185, 0.964]",0.0,0.16153540039060246,0.0,2.3181299616798343,16.06184095627009,13.289813287921033,23.862496401582092,20.105645883004595,0,12,4564,7212,,,0.0,0.09742542767673101
DTLZ3,3,6,"[0.191, 0.191, 0.969]",0.0,0.2722425733106548,0.0,2.3081884418208687,15.991595222154244,8.955912327667436,21.093010515829576,18.661302245711056,0,12,6154,8412,,,0.0,0.06386831106004713
DTLZ3,3,7,"[0.192, 0.192, 0.97]",0.696204751647855,0.3119480292495801,5.1925016422014085,1.8460591595904532,7.405371804241617,14.116577933585383,7.626592449612596,18.416332348029016,7,4,7754,9612,,,0.8379615616674845,0.081275173826081
DTLZ3,3,8,"[0.193, 0.193, 0.971]",0.4496696019414915,0.3517597153269987,4.536452618935659,2.9495550261885284,7.585597578976255,9.52866015288252,6.783560019611475,9.911642021170785,13,5,9354,10812,,,0.6366387676668666,0.46253418460147205
DTLZ4,3,1,"[5.8e-17, 1.0, 0.0]",0.8731616521473294,0.5012213818901237,7.957456908198262,1.0073462072016035,6.726419067305438,2.853560838572802,0.6296630356112749,1.1113396900656656,10,2,2114,2412,,,0.0,0.0
DTLZ4,3,2,"[2.48e-19, 0.801, 0.601]",0.8418907076214748,0.9993638497516281,7.208622487358078,1.0019096650639734,8.681415334093268,2.706615011452444,0.699914785645869,1.0559545304427793,13,1,3404,3612,,,0.0,0.0
DTLZ4,3,3,"[0.69, 0.69, 0.23]",0.6323286801051237,0.7700598492544719,7.445099642847636,4.827316163463565,9.500595518535173,3.2648101084041454,0.7442037464840003,0.8141691185434895,13,1,4626,4812,,,0.0,0.0
DTLZ4,3,4,"[0.444, 0.889, 0.222]",0.7718482329436184,0.8888848182587217,7.609897364560055,3.0114010347525437,5.161155521570359,2.9330159026640756,0.7245050241807204,0.9021195124139866,12,1,5846,6012,,,0.0,0.0
DTLZ4,3,5,"[0.677, 0.677, 0.218]",0.6501924277613446,0.16148462263801633,8.136526956804364,4.716486913897619,9.409713916808542,5.120327012159974,0.729581143894624,0.8132674120742215,13,12,6976,7212,,,0.0,0.0
DTLZ4,3,6,"[0.677, 0.677, 0.218]",0.6462641762813486,0.7820169293986794,7.374131791625391,4.716486655624645,8.80241095426673,3.280177863330461,0.7306412560478023,0.8132670917238648,10,1,8576,8412,,,0.0,0.0
DTLZ4,3,7,"[0.677, 0.677, 0.218]",0.6440300299895911,0.7820163365120861,7.3826236897926645,4.71646220877547,6.499109747181246,3.280177849141616,0.7331358064753104,0.8132670494072118,9,1,10176,9612,,,0.0,0.0
DTLZ4,3,8,"[0.677, 0.677, 0.218]",0.6460528957320097,0.16146501762903814,7.383785180559309,4.716404994977896,7.844148839690378,5.120327258035255,0.7295827287405549,0.8132670494047235,13,12,11776,10812,,,0.0,0.0
DTLZ5,3,1,"[0.352, 0.352, 0.897]",0.660613455831381,0.5708568522331505,7.7190188092813745,7.653066247825343,4.632528544537225,8.350175232983508,0.7502832685003669,0.7113952459155032,8,12,1826,2412,,,0.0,0.0003828567290098345
DTLZ5,3,2,"[0.622, 0.622, 0.553]",0.7684469123208194,0.34898381579708815,8.474158638081267,4.053007089004712,7.50440614972921,6.822952636317277,0.7618169131545864,0.772459065328948,6,11,2924,3612,,,0.0,0.0037213396130435393
DTLZ5,3,3,"[0.562, 0.649, 0.569]",0.7371972809409342,0.36640027775415823,7.480580482301667,4.653353566621364,9.159935344770215,7.435071129848778,0.8223456593272729,0.7575690893563909,0,12,3944,4812,,,0.0,0.011466767237794533
DTLZ5,3,4,"[0.562, 0.649, 0.569]",0.9554250566673488,0.49269577142766674,7.625563204354623,6.05078863520778,7.527293825038198,6.920229515960809,0.8131823328117798,0.7593019951054744,0,11,5344,6012,,,0.0,0.03922158116509024
DTLZ5,3,5,"[0.512, 0.512, 0.655]",0.8290335499504174,0.5210977406981162,7.91340704627316,7.642749457313911,6.6955645445377145,8.995627349974276,0.7575334103723917,0.7432004223087452,4,11,6660,7212,,,0.008319223378644327,0.04163671085721193
DTLZ5,3,6,"[0.512, 0.512, 0.655]",0.9238088471617194,0.4122732324791959,7.9078223575879605,5.278596649451822,4.801320503816977,8.76728294323329,0.734394183694856,0.7466812632643728,4,11,8060,8412,,,0.001727889137726526,0.043546247322889406
DTLZ5,3,7,"[0.51, 0.51, 0.653]",0.8223952877059992,0.4938981802929382,7.866300092156216,6.619819098671716,4.8498710608304965,9.782028910838017,0.7493049170697769,0.7412888434475905,4,9,9460,9612,,,0.03233597776924934,0.06541723219760112
DTLZ5,3,8,"[0.51, 0.51, 0.653]",0.6974392096382027,0.30928591404700145,7.862390103667192,4.830812772165143,6.374422140100769,8.061008652126759,0.7700601978949771,0.7497916336830198,4,10,10860,10812,,,0.0,0.013415042313934655
DTLZ6,3,1,"[3.69, 4.29, 3.46]",1.0,0.19410368516977727,7.629238954142439,18.809112022335427,4.826539173729415,3.352617505253412,3.324532484239522,1.6502934718901503,1,12,896,2412,,,0.0,0.0075844553427083005
DTLZ6,3,2,"[2.63, 3.04, 2.47]",0.0,0.1543644920152548,0.0,20.349883848455864,5.41484524016196,2.7845216227417278,3.099968109742095,0.8202707922821441,0,12,1360,3612,,,0.0,0.0009669230814776184
DTLZ6,3,3,"[1.94, 1.94, 1.94]",1.0,0.14209087559568911,19.796593583678888,21.390909548100012,2.184766992835989,2.899285860267958,1.0402085262259066,0.8230757962776122,1,12,2720,4812,,,0.0,1.7346518974724902e-05
DTLZ6,3,4,"[1.7, 1.96, 1.6]",0.2918990241590962,0.2557744786196537,18.811346284867124,21.686446067144942,2.9333763469913006,3.0155095910877634,0.9506979430684588,0.8146068374736567,1,8,4058,6012,,,0.0,0.000182542156584483
DTLZ6,3,5,"[1.62, 2.22e-16, 2.22e-16]",0.31491546120153907,0.24323274706006628,1.8560073591324733,1.3869716619162398,4.3641845397977646,3.3968513088538677,3.208516901142614,1.043556608034737,1,6,4798,7212,,,0.0,1.525151341186331e-06
DTLZ6,3,6,"[1.62, 2.22e-16, 2.22e-16]",0.2721926431088618,0.17286234593171043,1.8990808513484365,1.3044834254668856,4.439890903631868,3.349350657553849,3.621770257537675,1.0645670856115055,1,7,6104,8412,,,0.0,2.397676748897704e-06
DTLZ6,3,7,"[1.62, 2.22e-16, 2.22e-16]",0.35359821311243067,0.19871890321728075,1.8292555966682527,1.3039421880208617,3.811070774249568,3.3924632333675246,1.4305001376632882,1.0479626444294987,1,7,7504,9612,,,0.0,1.916279631312874e-05
DTLZ6,3,8,"[1.62, 2.22e-16, 2.22e-16]",0.32870940037097574,0.22558970236904263,1.8441707453194651,1.5331911768382924,3.722635077985938,3.4085564773188084,2.1891088129658347,1.036256972622992,1,7,8904,10812,,,0.0,8.460126601199924e-05
DTLZ1,5,1,"[0.0, 0.0, 0.0, 0.0, 56.26173508]",0.2780455368950995,0.1072459368879653,15.226729133542435,32.864939449622554,6.8344481077366614,12.126154046839241,9.667759660627297,6.409605645771448,4,86,7728,17286,,,0.055219539329746194,0.05346465648467921
DTLZ1,5,2,"[0.0, 0.0, 0.0, 6.80623892, 17.0155973]",0.3665791422608622,0.16395256642073675,11.859960193015935,33.1084426618238,6.881881403852305,9.335859252111442,6.675504989733934,5.17619583846097,3,85,15356,25886,,,0.10810975558915532,0.3153321619756995
DTLZ1,5,3,"[0.0, 0.0, 0.0, 2.05850061, 2.74466748]",0.7587237907025879,0.8124532136613432,11.93407835711909,34.09091607222376,7.481633129726719,9.041350990307146,4.451963103017738,2.5389720741651804,3,86,21756,34486,,,0.0905641179591869,0.3390074274787925
DTLZ1,5,4,"[0.0, 0.0, 0.0, 0.0, 2.47879923]",0.7348799849861782,0.8776530665399906,11.637284850051264,32.30735207231426,5.190630269746933,8.374987611642192,4.046814759027941,2.234061898800644,3,78,28814,43086,,,0.0761499237109134,0.18220913769679842
DTLZ1,5,5,"[2.22e-16, 2.22e-16, 2.22e-16, 0.843, 1.15]",0.7245909182335313,0.6546402440625324,10.096884225856542,25.486440328292137,7.605665316777829,7.08996715226869,2.3816553273265617,1.8936469480106226,3,86,35228,50052,,,0.3052994992121664,0.881942275798386
DTLZ1,5,6,"[2.22e-16, 2.22e-16, 2.22e-16, 0.314, 0.451]",0.6278801615604452,0.5320797437164895,13.748996479144477,21.231183820840084,5.1699284874351354,6.5045230309885635,1.7707539975348021,1.893023409360303,14,86,44120,50052,,,0.5667770106282632,0.881942275798386
