problem,num_obj,iteration,reference_point,iRVEA_EH-metric,iNSGAIII_EH-metric,iRVEA_R_HV,iNSGAIII_R_HV,iRVEA_PMOD,iNSGAIII_PMOD,iRVEA_PMDA,iNSGAIII_PMDA,iRVEA_CCF,iNSGAIII_CCF,iRVEA_FE,iNSGAIII_FE,iRVEAUPCF,iNSGAIIIUPCF,iRVEA_UPCF,iNSGAIII_UPCF
DTLZ4,3,7,"[0.677, 0.677, 0.218]",0.0,0.08333333333333333,0.0,1.000085311871959,3.2801808341080827,5.12032720893673,0.8132759519357587,0.81326712182579,0,12,1622,9612,,,0.0,0.0
DTLZ4,3,8,"[0.677, 0.677, 0.218]",0.0,0.08333333333333333,0.0,1.0000618892298105,3.280180021255677,5.12032720893673,0.8132735276005735,0.81326712182579,0,12,1822,10812,,,0.0,0.0
DTLZ5,3,1,"[0.352, 0.352, 0.897]",0.66155801185895,0.6119146658350075,7.719800411247766,8.179422872544023,4.662410552474929,9.093610536579185,0.7525018843379347,0.7059351347520196,8,12,1872,2412,,,0.0,0.0009411915921562568
DTLZ5,3,2,"[0.622, 0.622, 0.553]",0.8235977768908647,0.5507488843683152,8.431049704446746,8.545076489532246,7.402675652393979,8.66763988153242,0.7779669608302614,0.7480128925093442,4,12,3066,3612,,,0.01059079599389119,0.03384152347502339
DTLZ5,3,3,"[0.562, 0.649, 0.569]",0.8502391279704985,0.506229873480064,7.302055389805568,5.664376241746405,10.372957795900227,7.872359066911041,0.807318575169635,0.7567639247750918,1,12,4202,4812,,,0.0,0.017778159919619833
DTLZ5,3,4,"[0.562, 0.649, 0.569]",0.9497634080926844,0.6218236827173359,7.464276989558498,7.173709896971659,7.705834555912488,8.32799543216149,0.7851082727783023,0.7509636477257725,1,12,5602,6012,,,0.0,0.048271325920095545
DTLZ5,3,5,"[0.512, 0.512, 0.655]",0.7691281421500336,0.4643092761228039,7.9160040737295905,7.409323820230962,8.509044705465167,9.14641914885428,0.7532407011528449,0.7394313488192976,4,10,6528,7212,,,0.00809154257180515,0.03793416805298403
DTLZ5,3,6,"[0.512, 0.512, 0.655]",0.7284698423733242,0.5036071326151065,7.910806255697326,7.561104963197345,4.201926497795937,10.611585027357942,0.7404390485968687,0.7307399261836478,4,12,7528,8412,,,0.006036048372502416,0.029857510248100766
DTLZ5,3,7,"[0.51, 0.51, 0.653]",0.7457268221494144,0.4293951935738181,7.862352792948007,7.615841400103162,4.959295487524357,10.376375692232932,0.7448699340328856,0.7336216945665291,3,11,8528,9612,,,0.00896043224170636,0.036889114135951716
DTLZ5,3,8,"[0.51, 0.51, 0.653]",0.7129725511539255,0.4701095345938624,7.856136403547284,6.855749454504765,8.35063896500394,9.301259088031612,0.7380381184891734,0.7391623020155954,4,9,9528,10812,,,0.0029464637419505603,0.030259912432722372
DTLZ6,3,1,"[3.69, 4.29, 3.46]",0.33810660074603555,0.3054905391752463,16.814696305509095,10.425697394504084,3.5851132442161564,4.71502926965,1.966258913809261,3.41777865918354,6,4,2662,2412,,,0.2229830585248555,0.06711632748280234
DTLZ6,3,2,"[2.63, 3.04, 2.47]",0.4103506813876403,0.3646471262939865,17.014918591000782,11.700632771388646,3.2735915771481197,4.990222084932577,1.6633417934726995,2.709260734414192,15,2,4262,3612,,,0.393569803097119,0.05845710551691012
DTLZ6,3,3,"[1.94, 1.94, 1.94]",0.3162503338592527,0.26496822799789294,20.28674714419946,8.952798143570568,2.9672170503224753,4.679826575455067,0.9337774407147056,1.7365305144164067,7,4,5698,4812,,,0.0,0.0
DTLZ6,3,4,"[1.7, 1.96, 1.6]",0.4114380451388662,0.6099943020840427,16.675398661391867,11.884371977708579,3.3420360921862304,4.921522325097818,1.0392237533483384,1.6295001427609057,3,2,7128,6012,,,0.0,0.00019779168540399967
DTLZ6,3,5,"[1.62, 2.22e-16, 2.22e-16]",0.5098218136138464,0.5279082333879914,2.8037702628792465,2.2464500701097165,3.526719674213719,3.5325034756069496,0.8574757515737377,0.9605653861426006,4,3,7738,7212,,,3.6826447714271773e-05,6.280892465219047e-05
DTLZ6,3,6,"[1.62, 2.22e-16, 2.22e-16]",0.31365487200498077,0.08362904622220724,1.5606556649672865,1.0702404394768466,3.5126426959684105,3.4707477666720097,0.8573999678057115,0.9203555067069996,4,12,8338,8412,,,0.004609113126816615,0.0001823030579232498
DTLZ6,3,7,"[1.62, 2.22e-16, 2.22e-16]",0.31365487200498077,0.15121325893845222,1.5606556649672865,1.9884199285195718,3.527258186994043,3.5178482467130214,0.8573999678057115,0.9146251462340508,4,12,8938,9612,,,0.004609113126816615,0.018473844790019667
DTLZ6,3,8,"[1.62, 2.22e-16, 2.22e-16]",0.31365487200498077,0.08345101126133694,1.5606556649672865,1.0547051804970815,3.527258186994043,3.5741809557097435,0.8573999678057115,0.92040352705593,4,12,9538,10812,,,0.004609113126816615,0.00026891966000040297
DTLZ1,5,1,"[0.0, 0.0, 0.0, 0.0, 56.26173508]",0.2677724183688742,0.06916553105424375,16.404213507967654,33.10208807602929,5.334528571114035,10.986230391150556,5.6909484117933635,4.547023225853722,4,86,11564,17286,,,0.054095158098414774,0.08040139339124547
DTLZ1,5,2,"[0.0, 0.0, 0.0, 6.80623892, 17.0155973]",1.0,0.04862605652387363,28.54888670841611,33.16207207813609,4.748656358654911,7.213553790979725,3.3441425699252783,5.22102207850202,1,86,14938,25886,,,0.03441472727464643,0.1518765362589034
DTLZ1,5,3,"[0.0, 0.0, 0.0, 2.05850061, 2.74466748]",1.0,0.42445695623853563,2.9234450333310575,32.0,6.6999954656414875,5.531428187040312,2.50125754309652,0.8195919909476177,1,86,22794,34486,,,0.012748358570224114,0.16076955097741655
DTLZ1,5,4,"[0.0, 0.0, 0.0, 0.0, 2.47879923]",0.0,0.2116166282302735,0.0,33.34722170745698,4.4010508183945145,4.472914716728926,1.2584751425008776,0.4137727279676215,0,86,31104,43086,,,0.0,0.1765213129481309
DTLZ1,5,5,"[2.22e-16, 2.22e-16, 2.22e-16, 0.843, 1.15]",0.0,0.3597780379714426,0.0,32.00000000000001,6.8457313200969505,6.420258395765005,0.7772177870118635,0.1289307510521014,0,86,38996,50052,,,0.0,0.10720163314715717
DTLZ1,5,6,"[2.22e-16, 2.22e-16, 2.22e-16, 0.314, 0.451]",0.9999999999999999,0.6737552333083113,10.716099035072682,34.259214192723,23.927532772528007,21.968606314804916,0.3170999004234589,0.1306169906576888,1,86,48004,50052,,,0.09865456136905197,0.3191356566065702
DTLZ1,5,7,"[2.22e-16, 2.22e-16, 2.22e-16, 0.167, 0.235]",0.9999999999999999,0.9035455188136087,10.71609903507268,32.06897530146694,18.651509218837084,34.35436362847892,0.29158048583228546,0.12982858606686537,1,86,50058,50052,,,0.17846231971643198,0.5773041691319263
DTLZ1,5,8,"[2.22e-16, 2.22e-16, 2.22e-16, 0.167, 0.235]",0.9999999999999999,0.9035455188136087,10.71609903507268,32.06897530146694,18.651509218837084,34.35436362847892,0.29158048583228546,0.12982858606686537,1,86,50058,50052,,,0.17846231971643198,0.5773041691319263
DTLZ2,5,1,"[2.31e-17, 4.58e-17, 1.55e-17, 1.35e-17, 1.01]",0.7596568848209412,0.826210240213692,32.0,32.20900355004365,13.377973301237633,17.54233875435739,0.5878222817698668,0.5680609384370638,22,86,13852,17286,,,0.1016139068332613,0.23015815036433562
DTLZ2,5,2,"[1.89e-34, 0.0, 0.0, 1.04, 0.173]",0.8321797941364699,0.9183845051906955,32.32771146698049,32.26111991243539,13.449232445370715,35.45702962093496,0.623227170282076,0.5823585146505751,46,86,19712,25886,,,0.0020689948511132495,0.0022026777505314804
DTLZ2,5,3,"[1.89e-34, 0.0, 0.222, 0.886, 0.443]",0.8547158980789714,0.9083354211582412,29.03977505121711,30.311418233637202,20.654363254143515,25.51734286560653,0.7032286217170581,0.6913192304224319,62,86,25694,34486,,,0.046109241103642465,0.037581937880598486
DTLZ2,5,4,"[1.89e-34, 0.0, 0.166, 0.995, 0.0]",0.8516103451334375,0.9183221171049142,31.447241687534838,32.2561454645552,18.605609569807292,23.78837781902492,0.620633099383779,0.5877113728544382,49,86,33284,43086,,,0.010019488067684802,0.010949978707933797
DTLZ2,5,5,"[2.22e-16, 2.22e-16, 0.196, 0.851, 0.414]",0.8270370124284359,0.909751408499506,28.83712521726927,32.663299510388896,16.519671322509488,24.56274324074172,0.7128415737720851,0.6873132888885639,36,86,36672,50052,,,0.12561612697863636,0.09319732274428594
DTLZ2,5,6,"[2.22e-16, 2.22e-16, 0.195, 0.851, 0.414]",0.855698488870315,0.9098375701454949,27.28752076106791,32.66149739935453,18.164287271703135,24.551645055695836,0.6975993876254334,0.6871869812626648,64,86,45870,50052,,,0.10009323165491195,0.0927731472536352
DTLZ2,5,7,"[2.22e-16, 2.22e-16, 0.195, 0.851, 0.414]",0.8580444167694878,0.9053956863565014,26.4929617192752,32.432351265556505,23.47102166095967,24.551645055695836,0.691696646765723,0.6871869812626648,75,86,50010,50052,,,0.15854885643433775,0.10365579229721575
DTLZ2,5,8,"[2.22e-16, 2.22e-16, 0.195, 0.85, 0.414]",0.8580697181025457,0.905407307317615,26.424292174178227,32.43235126555651,23.481103723904255,24.55933015390099,0.691747404366997,0.6872470359609807,75,86,50010,50052,,,0.15854885643433775,0.10365579229721575
DTLZ3,5,1,"[9.66e-48, 0.0, 0.0, 12.2, 73.1]",0.0,0.14783628765933113,0.0,32.3523438947223,14.374424760816037,29.648682940316807,22.100611278896967,16.036484341662664,0,85,13252,17286,,,0.0,0.19756765452359892
DTLZ3,5,2,"[2.91e-49, 0.0, 0.0, 4.22, 10.6]",0.0,0.6769013678471845,0.0,32.289088150443995,13.945965528650422,12.755868035020114,16.462519427238057,10.130961048340547,0,86,21500,25886,,,0.0,0.2290830541018687
DTLZ3,5,3,"[5.96e-50, 0.0, 0.0, 6.98, 1.16]",0.0,0.7346992315767678,0.0,32.262394684825665,8.396571192877662,7.466252503994898,7.693158455807124,5.821884136468716,0,83,28710,34486,,,0.0,0.9999164839255491
DTLZ3,5,4,"[5.96e-50, 0.0, 0.641, 3.21, 0.641]",0.0,0.8597875290919639,0.0,32.01406370655218,7.119159916715171,5.352326982089961,4.0552018198197635,2.020719558474419,0,85,34338,43086,,,0.0,0.9872193592840712
DTLZ3,5,5,"[2.22e-16, 2.22e-16, 2.22e-16, 2.22e-16, 3.07]",0.0,0.6857576494272928,0.0,32.10386680213648,4.4723089813445736,7.295771548118644,3.9937955764017747,1.5888082638828616,0,86,34624,50052,,,0.0,0.05584771814277045
DTLZ3,5,6,"[2.22e-16, 2.22e-16, 2.22e-16, 2.22e-16, 1.95]",0.9999999999999999,0.8437368091516072,6.691005584151401,30.86216434828538,5.0325969229119645,10.494790166098195,3.898753524155976,1.5888082638828616,0,86,34924,50052,,,0.0,0.05432035107826175
DTLZ3,5,7,"[2.22e-16, 2.22e-16, 2.22e-16, 2.22e-16, 1.01]",0.9999999999999999,0.7079893042910022,2.9616574659866575,19.70363950330671,4.350746926596355,8.391831915689941,3.549556244005213,1.5888082638828618,0,86,35324,50052,,,0.0,0.07184306737892385
DTLZ3,5,8,"[2.22e-16, 2.22e-16, 2.22e-16, 2.22e-16, 1.01]",0.9999999999999999,0.643381037269294,3.9467204648816105,15.084678065620388,4.401452440104309,8.391831915689941,2.8801650197011295,1.5888082638828618,0,86,35724,50052,,,0.0,0.09450001438280682
DTLZ4,5,1,"[6.08e-19, 1.05e-166, 0.723, 0.241, 0.723]",0.8374146635989487,0.9055108664403478,28.920936455059046,30.950006935088464,13.019151597345038,26.98447186393223,0.7371686756620253,0.7093347812317173,25,86,8738,17286,,,0.14687516943624065,0.11927076649822266
DTLZ4,5,2,"[1.52e-35, 0.0, 0.844, 0.0, 0.633]",0.8290454633374548,0.9011162441251498,30.788584883097318,29.737745744689565,18.176572508492576,22.002232907417554,0.6889520350776439,0.6652144349767386,36,86,16726,25886,,,0.12901015937501042,0.11826346700519093
DTLZ4,5,3,"[0.664, 0.742, 0.742, 0.742, 0.625]",0.3851777715576715,0.43180021194016804,65.80825879411934,59.8297065598925,8.960557511637976,11.845220641499655,0.8021398613482064,0.7887935960532833,43,86,18678,34486,,,0.12285678921891253,0.12400418742532246
DTLZ4,5,4,"[0.664, 0.742, 0.742, 0.742, 0.625]",0.4275391082529772,0.4478412150592033,57.45665950490248,56.39004880830775,11.478844169294725,11.698290841094126,0.7935510453601763,0.7828930183158127,52,86,26816,43086,,,0.013883452724540848,0.017150399984804148
DTLZ4,5,5,"[0.664, 0.742, 0.742, 0.742, 0.625]",0.43471209505073866,0.4420146773188812,59.02905080871857,56.160399193927006,10.43919296865304,10.824993972894879,0.7906358678115571,0.7841155422641758,64,84,36016,50052,,,0.06859081698305612,0.07416572516280726
DTLZ4,5,6,"[0.664, 0.742, 0.742, 0.742, 0.625]",0.4341112236077475,0.44201445714132653,57.22238912825728,56.16041174014659,11.381073656380195,10.824993972894879,0.790473819027129,0.7841155422641758,60,84,45216,50052,,,0.07033749080164992,0.07416958456786188
DTLZ4,5,7,"[2.22e-16, 2.22e-16, 2.22e-16, 0.829, 2.22e-16]",0.7770856444612001,0.516360527354895,22.76443371341578,20.463565738723993,14.527222983613662,8.611391582184563,0.5821536432698975,0.8872545854529933,42,84,50072,50052,,,0.02422919387837765,0.07417738690909645
DTLZ4,5,8,"[2.22e-16, 2.22e-16, 2.22e-16, 0.648, 2.22e-16]",0.6217789010775583,0.5142564415632339,13.236400681818328,12.154953712938086,12.339582437278906,8.998217440938387,0.5821536432698976,0.8872545854529931,42,84,50072,50052,,,0.02422919387837765,0.07417738690909645
DTLZ5,5,1,"[2.22e-16, 2.22e-16, 2.22e-16, 0.648, 2.22e-16]",0.25272212924934767,0.48706833211326633,11.393049366936674,15.06128208888172,5.3711767466455544,6.6101954346024465,2.5469554238528787,1.7902552558958096,29,83,5722,17286,,,0.0030431351947970134,0.06915067209138732
DTLZ5,5,2,"[2.22e-16, 2.22e-16, 2.22e-16, 0.649, 2.22e-16]",0.23222719141238063,0.47386825545554656,10.32110221053309,13.440298481934274,5.508386243777828,6.746479235096267,2.641764304332351,1.70336411156853,31,86,10166,25886,,,0.004944446139756435,0.10016748996470709
DTLZ5,5,3,"[3.16, 3.16, 3.16, 2.56, 3.34]",0.25462760158679404,0.07005305129457881,166.12586586687036,157.80724397451954,2.5361530880709875,3.7386400758297977,1.4603922604783628,1.5359856175048971,3,80,17276,34486,,,0.0011074225351363426,0.001904899723910265
DTLZ5,5,4,"[2.19, 1.95, 1.95, 1.95, 2.41]",0.242925001494162,0.11567803687857109,138.69290671041668,115.83816769588134,2.519361808390731,4.4961383729701785,1.2481552987548956,1.5805512934117227,4,40,25384,43086,,,0.0052027983116267745,0.003798441039753952
DTLZ5,5,5,"[3.08, 3.08, 3.53, 3.53, 2.81]",0.5000094799459449,0.0903956086713095,175.5899134465395,193.2824429020031,2.6291867834262517,3.2393240524267157,1.0276516661218187,1.0116059967524356,1,82,32704,50052,,,1.885735217967345e-05,1.625868435152825e-05
DTLZ5,5,6,"[3.08, 3.08, 3.53, 3.53, 2.81]",0.5,0.09180086980104771,174.96479317527022,190.76133267106113,2.6019630479543476,3.2393240524267157,1.01847724729315,1.0116059967524356,2,82,41304,50052,,,1.8923619654191377e-05,1.5916234586499353e-05
DTLZ5,5,7,"[2.22e-16, 2.22e-16, 0.959, 2.22e-16, 2.22e-16]",0.3321109645533173,0.2542180001245234,5.220519228519554,6.00881893182436,4.31818790433356,7.113548908975068,0.996912086386953,1.1484010690937403,8,82,42502,50052,,,0.015873348300205713,0.008612087575548672
DTLZ5,5,8,"[2.22e-16, 2.22e-16, 0.959, 2.22e-16, 2.22e-16]",0.30501169698207875,0.2542180001245234,5.627332622398586,6.13048861802792,4.266161379293557,7.113548908975068,1.0590229428576283,1.1484010690937403,7,82,43702,50052,,,0.013771066728927816,0.0055201973929600275
DTLZ6,5,1,"[2.22e-16, 2.22e-16, 0.959, 2.22e-16, 2.22e-16]",0.5967535049734317,0.24385685338815233,21.064780586675965,8.264245063073687,5.5762400498224425,7.074575696002647,4.515356899603954,7.057834233620901,28,85,9868,17286,,,0.7920861563065345,0.843293286755441
DTLZ6,5,2,"[2.22e-16, 2.22e-16, 0.959, 2.22e-16, 2.22e-16]",0.6216746505186389,0.27980275302052326,20.443900966963934,11.201590244025654,5.991081774564351,6.95413882062709,6.165593604282272,6.9097005224270145,9,84,16318,25886,,,0.7818409343921519,0.8729760932701699
DTLZ6,5,3,"[0.657, 0.732, 0.732, 0.581, 7.96]",0.2270987338460523,0.15134770985795962,42.059459305964225,42.348435235145146,3.7042344204109248,5.005494572605341,1.5421000582789464,3.5824208626989105,37,45,18898,34486,,,0.5008745444881175,0.42634864359373376
DTLZ6,5,4,"[0.657, 0.732, 0.732, 0.581, 7.96]",0.5641481354348661,0.10661347097470034,44.10495321837555,45.923007237488385,2.1831090787528677,3.855973008552911,0.83671358022248,1.7802439034968975,2,66,27968,43086,,,0.4344066169335538,0.438021477799445
DTLZ6,5,5,"[0.657, 0.732, 0.732, 0.581, 7.96]",0.5468303119003207,0.07087220684994411,41.85101567837784,43.51825239051969,2.1728425813034993,4.149121797298528,0.8224830482646079,2.380184412232142,2,56,37168,50052,,,0.4466848145131029,0.4361499906041066
DTLZ6,5,6,"[0.657, 0.732, 0.732, 0.581, 7.96]",0.5468303119003207,0.07087220684994411,41.85101567837784,43.51825239051969,2.164540489801308,4.149121797298528,0.8255407485053592,2.380184412232142,2,56,46368,50052,,,0.44722227743285226,0.4361499906041066
DTLZ6,5,7,"[2.22e-16, 2.22e-16, 2.22e-16, 2.22e-16, 7.93]",0.5635172092845598,0.12070866560456242,32.0,32.0,1.671714226593708,3.9096973387485887,0.8122861948652965,2.3643447070034767,2,56,50030,50052,,,0.4491140084279564,0.43779999056856106
DTLZ6,5,8,"[2.22e-16, 2.22e-16, 2.22e-16, 2.22e-16, 7.93]",0.5635172092845598,0.12070866560456242,32.0,32.0,1.671714226593708,3.9096973387485887,0.8122861948652965,2.3643447070034767,2,56,50030,50052,,,0.4491140084279564,0.43779999056856106
