problem,num_obj,iteration,reference_point,iRVEA_EH-metric,iNSGAIII_EH-metric,iRVEA_R_HV,iNSGAIII_R_HV,iRVEA_PMOD,iNSGAIII_PMOD,iRVEA_PMDA,iNSGAIII_PMDA,iRVEA_CCF,iNSGAIII_CCF,iRVEA_FE,iNSGAIII_FE,iRVEAUPCF,iNSGAIIIUPCF,iRVEA_UPCF,iNSGAIII_UPCF
DTLZ4,5,7,"[2.22e-16, 2.22e-16, 2.22e-16, 0.829, 2.22e-16]",0.25011572371942703,0.5152519063078502,1.0013122383288415,20.46217808370324,3.182946790164519,8.622177589965947,1.1113482222640176,0.8873490136849441,4,85,7052,50052,,,0.00045994646495261426,0.08602749558664562
DTLZ4,5,8,"[2.22e-16, 2.22e-16, 2.22e-16, 0.648, 2.22e-16]",0.25011637757499783,0.5131471846579033,1.0013185621495055,12.153037178632475,3.289503196022099,9.008954255339383,1.111347353893027,0.8873490136849439,4,85,7452,50052,,,0.00046254537390341753,0.08602760429332756
DTLZ5,5,1,"[2.22e-16, 2.22e-16, 2.22e-16, 0.648, 2.22e-16]",0.27622659362440827,0.4075199861439181,8.722418772566021,11.112972521467984,5.3343872236766465,7.256448197287858,2.3946241853157453,1.4672183991801375,35,81,5842,17286,,,0.1342425962569553,0.14473941478980165
DTLZ5,5,2,"[2.22e-16, 2.22e-16, 2.22e-16, 0.649, 2.22e-16]",0.23631338099703988,0.3900305063217773,8.406040688792405,10.648553426838433,5.515853710142569,6.8846937514194115,2.6092674591590277,1.6240517062012552,43,79,10610,25886,,,0.17380737275739103,0.18446221404573335
DTLZ5,5,3,"[3.16, 3.16, 3.16, 2.56, 3.34]",1.0,0.07668180412987112,104.17831049270976,188.58340536032793,2.686783324327875,3.066685456667499,1.3710373018314572,0.8336129992494202,1,85,12646,34486,,,0.0,1.8188802492748085e-05
DTLZ5,5,4,"[2.19, 1.95, 1.95, 1.95, 2.41]",0.599059000484309,0.11317249877434225,136.50228300708247,133.99328965347746,2.7592233367905346,4.160939804978427,1.0748560961888427,1.238947023103664,0,56,20986,43086,,,0.005296076213420598,0.006033380874817792
DTLZ5,5,5,"[3.08, 3.08, 3.53, 3.53, 2.81]",0.5101110037976806,0.10031931727332603,176.1042773123322,189.69664722030495,2.620103894361805,3.3109220890179794,1.0472307552824445,1.0848728559243692,1,35,28654,50052,,,0.0,0.00010734480786988998
DTLZ5,5,6,"[3.08, 3.08, 3.53, 3.53, 2.81]",1.0,0.10001392400092826,175.19553145297763,189.72381399774102,2.531765395518507,3.3109220890179794,0.9896012374237636,1.0848728559243692,1,35,37358,50052,,,0.0,0.00010859238279067648
DTLZ5,5,7,"[2.22e-16, 2.22e-16, 0.959, 2.22e-16, 2.22e-16]",0.437800018356939,0.23529827888118532,4.11969440357279,6.09975099744859,4.138759016166969,6.710854454950149,1.0136618584938522,1.2465719318950643,3,35,38230,50052,,,0.0,0.05189459325598639
DTLZ5,5,8,"[2.22e-16, 2.22e-16, 0.959, 2.22e-16, 2.22e-16]",0.4319450387413655,0.24989952057031106,4.298344055449846,6.00877640452633,3.928091737394307,6.710854454950149,1.1082096442811626,1.2465719318950643,2,35,39030,50052,,,0.03740434285521191,0.038318653204752424
DTLZ6,5,1,"[2.22e-16, 2.22e-16, 0.959, 2.22e-16, 2.22e-16]",0.43376076604919855,0.23541172515329564,16.42268240688754,11.00144938152243,6.127517607711139,6.828477331049532,6.151860243420845,6.882730606043884,21,83,7574,17286,,,0.8249109954634611,0.8154176177155429
DTLZ6,5,2,"[2.22e-16, 2.22e-16, 0.959, 2.22e-16, 2.22e-16]",0.45149320456923214,0.20525614499075348,16.935558995240168,10.429959396300017,5.878865966907819,6.864698748509401,5.632724248951975,7.4654700095467765,20,78,15254,25886,,,0.8479062698071488,0.8083751241438472
DTLZ6,5,3,"[0.657, 0.732, 0.732, 0.581, 7.96]",0.29475422293468767,0.1717305449164312,42.65472974270888,44.361461589517525,2.841659613212084,4.831083172877682,1.2514281050681848,3.2187780346773827,4,36,19738,34486,,,0.34754690770164787,0.27553113826347
DTLZ6,5,4,"[0.657, 0.732, 0.732, 0.581, 7.96]",0.5628140703517588,0.13900929079416063,60.027534683182715,60.0275346831827,2.1638798630413825,4.041126715745735,0.81400592458918,1.7817999458196687,2,9,28938,43086,,,0.16187883080915616,0.028978356118102164
DTLZ6,5,5,"[0.657, 0.732, 0.732, 0.581, 7.96]",0.3761374266025863,0.10657802051093744,43.22104167355102,43.22104167355102,2.7466098166929234,3.9947394248599077,0.9395113703766943,1.9100996248356719,3,27,38138,50052,,,0.3190200109587903,0.26009015558376314
DTLZ6,5,6,"[0.657, 0.732, 0.732, 0.581, 7.96]",0.3761374266025863,0.11984072075889797,43.22104167355102,43.22104167355102,2.749027319366846,3.9947394248599077,0.9383875760807886,1.9100996248356719,3,24,47338,50052,,,0.3034875797506457,0.24575189165130396
DTLZ6,5,7,"[2.22e-16, 2.22e-16, 2.22e-16, 2.22e-16, 7.93]",0.5630517023959647,0.10353462544532975,32.0,31.999999999999996,1.6567979671387287,3.8421620729775987,0.8013711406705133,1.8806976333423473,2,24,50002,50052,,,0.3199760745651202,0.26107410320892244
DTLZ6,5,8,"[2.22e-16, 2.22e-16, 2.22e-16, 2.22e-16, 7.93]",0.5630517023959647,0.10353462544532975,32.0,31.999999999999996,1.6567979671387287,3.8421620729775987,0.8013711406705133,1.8806976333423473,2,24,50002,50052,,,0.3199760745651202,0.26107410320892244
