problem,num_obj,iteration,reference_point,iRVEA_EH-metric,iNSGAIII_EH-metric,iRVEA_R_HV,iNSGAIII_R_HV,iRVEA_PMOD,iNSGAIII_PMOD,iRVEA_PMDA,iNSGAIII_PMDA,iRVEA_CCF,iNSGAIII_CCF,iRVEA_FE,iNSGAIII_FE,iRVEAUPCF,iNSGAIIIUPCF,iRVEA_UPCF,iNSGAIII_UPCF
DTLZ1,3,1,"[2.88, 17.3, 0.0]",1.0,0.6765782026306497,1.8668995850364358,8.103795891574494,13.24510676474874,9.179737192769306,19.431008645067827,15.463130135591214,1,12,2342,2412,,,0.07226557491490573,0.30245718747483447
DTLZ1,3,2,"[0.0, 0.819, 2.05]",0.0,0.28492113896615096,0.0,3.565009659504649,12.357581762956972,7.477988117509881,17.584880854969924,11.230027679597823,0,12,3318,3612,,,0.0,0.15164819332889623
DTLZ1,3,3,"[0.0, 0.0, 1.58]",0.0,0.4741695515844245,0.0,5.073948076042394,11.420463152060337,8.576813555371285,15.478162980162102,9.290526577762948,0,12,4458,4812,,,0.0,0.06778833094386051
DTLZ1,3,4,"[0.237, 0.315, 0.0]",1.0,0.4696839290689496,1.602153327342797,3.8019997218241994,9.228779710178397,8.95511738447702,9.108812701615612,7.544046308857268,1,12,5752,6012,,,0.10400425835085092,0.2809454203206865
DTLZ1,3,5,"[2.22e-16, 2.22e-16, 0.483]",0.3981948782706256,0.22013928934414226,6.62751214685968,1.8492333638087852,7.285884362208767,30.8592379668031,7.357394124677033,14.89030072571228,12,9,7080,7212,,,0.66172909073684,0.10894948269827578
DTLZ1,3,6,"[2.22e-16, 2.22e-16, 0.415]",0.49212717402915185,0.3672254602799879,6.083950146409938,1.9525927735264832,6.822128598900951,66.6820474935824,6.465003656229262,34.39324097949154,10,2,8480,8412,,,0.5897162598319358,0.023992206955241787
DTLZ1,3,7,"[2.22e-16, 2.22e-16, 0.415]",0.45356058380781533,0.31414215863431494,5.501031226612952,2.037057602119049,5.749231235344617,28.651872090038413,4.153782271077781,11.736625802819217,13,5,9880,9612,,,0.5349504811822664,0.05742235404737098
DTLZ1,3,8,"[2.22e-16, 2.22e-16, 0.414]",0.7223228179940788,0.5,6.302755572576519,1.0000000000000002,4.569165165602058,6.970637577946735,2.07754995271198,5.537621150351426,12,2,11280,10812,,,0.0,0.0
DTLZ2,3,1,"[2.25e-17, 0.165, 0.989]",0.8653718440826762,0.8136790900341272,7.891571840682839,8.004417265446117,4.163044266879494,7.506910587798286,0.6671958675942382,0.6571247069785641,9,12,2208,2412,,,0.050391359481894424,0.06648610222214799
DTLZ2,3,2,"[9.09e-18, 1.0, 0.0]",0.7762187942971831,0.9008308841276026,7.996357929784889,7.251958422336943,4.703714181512547,19.61501764403686,0.6498275300928328,0.5111630754190407,9,11,2774,3612,,,0.000229057010263714,0.00020120760970482646
DTLZ2,3,3,"[0.812, 0.609, 0.0]",0.6126598729357664,0.923534402542685,6.526751828870686,7.317375933054964,3.4780756799333172,11.517438754023908,0.8237095428816361,0.6555690007400727,4,11,3184,4812,,,0.0,0.002073847805518242
DTLZ2,3,4,"[0.932, 0.373, 0.0]",0.6173234013283911,0.9222364219330079,7.211230322477722,7.725264331955062,4.183798542601645,25.304900189681,0.8210305844050365,0.6205483949837256,4,12,3584,6012,,,0.0,0.0016225160359051834
DTLZ2,3,5,"[0.183, 0.183, 0.954]",0.574989198257547,0.5151725433046233,7.4603993167908715,5.762720613804989,3.3307065172105466,4.996450534630861,0.8784963940418815,0.8013769562376046,3,11,3984,7212,,,0.0,0.020688338872503445
DTLZ2,3,6,"[0.188, 0.188, 0.958]",0.6468340858106361,0.893506016336095,7.661816557476546,8.502444573888361,4.032077278853837,10.329878542643797,0.8172150514536206,0.6637587629665913,3,11,4384,8412,,,0.0008119940424934708,0.0012539612576846905
DTLZ2,3,7,"[0.191, 0.191, 0.961]",0.6314173336517911,0.8178859460363304,7.69573685140009,7.93927260532629,4.4006814521031075,4.240881045217393,0.8173403690318011,0.6882764296455935,4,12,4784,9612,,,0.0,0.032715516531758596
DTLZ2,3,8,"[0.191, 0.191, 0.961]",0.6784917951771778,0.8771430943825824,7.777815840678354,7.94453919958555,5.135415034160029,3.642591619328705,0.7588850961612935,0.6644641299875307,6,12,5356,10812,,,0.011373588743426095,0.01943504309788334
DTLZ3,3,1,"[21.2, 0.0, 52.9]",1.0,0.2452903446711897,7.999999999999999,7.999999999999999,24.995575597188527,13.320464147465962,39.96744856773838,34.18320810897877,1,12,1802,2412,,,0.13836527434497994,0.3056987433429351
DTLZ3,3,2,"[4e-32, 3.77, 9.43]",0.0,0.18306438954176144,0.0,2.9461030788089326,23.062621653562022,12.05504977705532,38.82550661777589,31.600320370167058,0,12,2818,3612,,,0.0,0.014249475444623794
DTLZ3,3,3,"[1.26e-32, 0.386, 2.32]",0.9386543367172475,0.47321997808232663,1.1955577226049945,3.827105378237481,22.192703075477652,14.511620608911876,37.75014664804326,21.68078559577477,0,12,4342,4812,,,0.0,0.05751685951871669
DTLZ3,3,4,"[0.172, 0.0, 1.03]",0.0,0.08635157500341963,0.0,4.882111479082019,19.891219380786026,10.703822218848465,31.895398988686736,13.471748439186031,0,12,5656,6012,,,0.0,0.010922044556335126
DTLZ3,3,5,"[0.185, 0.185, 0.964]",0.0,0.0794158387624071,0.0,4.376951356345515,10.513195131384565,10.781339716600536,26.95461689975382,12.613232901091282,0,12,7074,7212,,,0.0,0.019494140053441
DTLZ3,3,6,"[0.191, 0.191, 0.969]",0.0,0.6479045580808724,0.0,7.476358735069058,12.712571958204165,20.554240737943775,17.297852533155044,22.69095460535914,0,11,8656,8412,,,0.0,0.32582887535050964
