problem,num_obj,iteration,reference_point,iRVEA_EH-metric,iNSGAIII_EH-metric,iRVEA_R_HV,iNSGAIII_R_HV,iRVEA_PMOD,iNSGAIII_PMOD,iRVEA_PMDA,iNSGAIII_PMDA,iRVEA_CCF,iNSGAIII_CCF,iRVEA_FE,iNSGAIII_FE,iRVEAUPCF,iNSGAIIIUPCF,iRVEA_UPCF,iNSGAIII_UPCF
DTLZ1,3,1,"[2.88, 17.3, 0.0]",0.7986118747087388,0.4772510196404296,8.210448754009818,4.748379580917626,7.631755649563454,21.072062770040276,7.864135534932612,38.471481275409836,6,7,1964,2412,,,0.88709690119452,0.3251109610042759
DTLZ1,3,2,"[0.0, 0.819, 2.05]",0.8801724159515173,0.33748862332195906,6.98294983151446,2.1221790778312326,8.227928360030457,25.110300034860888,8.14451363631797,34.724648536743224,13,4,3278,3612,,,0.9248749779955989,0.1811018673228345
DTLZ1,3,3,"[0.0, 0.0, 1.58]",0.8631686528874686,0.2679915224364916,7.573015604375836,1.6660091750405532,5.7600867225496675,11.256646746702575,5.209073872096415,24.320694902701778,13,5,4556,4812,,,0.0,0.005648069303012014
DTLZ1,3,4,"[0.237, 0.315, 0.0]",0.9222674305687184,0.19218352863434246,6.275677289469739,2.2401151583902363,4.636343133179106,10.150563447990017,4.53148176521197,18.01443478314511,2,8,4768,6012,,,0.7738724175370792,0.4631965945868277
DTLZ1,3,5,"[2.22e-16, 2.22e-16, 0.483]",0.7713588755070591,0.2053282425883916,5.7607562269873815,1.8699342678046396,5.2600010170611835,7.362204911969877,3.8719799878673613,9.762336846916119,5,5,5674,7212,,,0.7743724860112088,0.37935644262006973
DTLZ1,3,6,"[2.22e-16, 2.22e-16, 0.415]",0.8414634296933721,0.33378676808434177,6.409592105146662,1.0047674114884841,4.425080153865555,7.875597687377266,2.0392168545824445,8.45836100641968,8,3,7074,8412,,,0.0,0.0
DTLZ1,3,7,"[2.22e-16, 2.22e-16, 0.415]",0.8462298683874324,0.5,6.853828844334511,1.0000000000000002,4.128811403504146,5.9840207920819,0.9429610710752034,3.9076489641540006,8,2,8474,9612,,,0.0,0.0
DTLZ1,3,8,"[2.22e-16, 2.22e-16, 0.414]",0.6534718501378823,0.49999999999999994,4.8417386672075615,1.0,5.188312164945713,4.948180082127217,0.8646419821393572,1.7541176892232693,13,2,9874,10812,,,0.0,0.0
DTLZ2,3,1,"[2.25e-17, 0.165, 0.989]",0.79617184446549,0.932123812685836,7.96556774643545,8.0258079759322,6.18452583508075,23.583967007514396,0.6546165948458569,0.5736012946429804,10,10,2792,2412,,,2.9293485146858182e-05,0.00012083009016993686
DTLZ2,3,2,"[9.09e-18, 1.0, 0.0]",0.7929576326924788,0.8728971836795032,7.9970677936361625,7.455201774969905,7.570023947769697,9.697905900008791,0.6178830884670766,0.5659544351449828,11,11,3526,3612,,,0.0055399208457521465,0.004383625288233247
