problem,num_obj,iteration,reference_point,iRVEA_EH-metric,iNSGAIII_EH-metric,iRVEA_R_HV,iNSGAIII_R_HV,iRVEA_PMOD,iNSGAIII_PMOD,iRVEA_PMDA,iNSGAIII_PMDA,iRVEA_CCF,iNSGAIII_CCF,iRVEA_FE,iNSGAIII_FE
DTLZ3,3,6,"[0.191, 0.191, 0.969]",0.6828051684944321,0.20928385931976828,5.109517494456089,3.096684338522542,6.457776176138236,7.852145286969103,4.772621163995112,10.354196707984107,14,3,8964,8412
DTLZ3,3,7,"[0.192, 0.192, 0.97]",0.8058514222153089,0.404417939611637,7.7471609314549585,7.617109934044945,6.42572126338573,21.296249264626027,4.757734446022659,22.457700816958834,13,3,10564,9612
DTLZ3,3,8,"[0.193, 0.193, 0.971]",0.3040606154828065,0.2848722973791735,2.3269359372335763,2.6360596150385796,6.424466024368785,6.754180561528927,4.753593138016894,4.914526021914025,15,10,12164,10812
DTLZ4,3,1,"[5.8e-17, 1.0, 0.0]",0.9990664248447306,0.637628241760905,2.492841485070743,8.010367443495376,4.263468694006029,4.797277462857634,0.6636030120432151,0.6963887212870231,1,12,816,2412
DTLZ4,3,2,"[2.48e-19, 0.801, 0.601]",1.0,0.08333333333333333,1.0000299889165698,5.8529385001372605,2.908558787161674,5.079386206346601,0.8997925614169802,0.8354682253379656,1,11,1018,3612
DTLZ4,3,3,"[0.69, 0.69, 0.23]",0.5,0.08333333333333333,6.703776976695955,7.063582948707712,4.4179221936483515,7.619336502816003,0.7593944272210196,0.7410132148631844,2,12,1390,4812
DTLZ4,3,4,"[0.444, 0.889, 0.222]",0.7409061997540224,0.7055691693509799,7.492665651337934,8.530036103089916,4.1705706828119595,7.013553418536303,0.7523967559623759,0.7266383155681618,3,12,1790,6012
DTLZ4,3,5,"[0.677, 0.677, 0.218]",0.21533545389191933,0.5287989589682727,6.563259750469325,6.986610073853858,4.445698691708311,15.224380550816395,0.7579521437829927,0.7000589952620629,4,12,2190,7212
DTLZ4,3,6,"[0.677, 0.677, 0.218]",0.5069849862538875,0.6272526560935918,6.56976289513636,7.768275495190992,4.113325156116293,8.09476207014754,0.7579988169846347,0.74016750703786,4,9,2590,8412
DTLZ4,3,7,"[0.677, 0.677, 0.218]",0.5064887023922694,0.6759343429351008,6.5656927987821545,8.45448106546749,4.638847952159734,6.864254656822062,0.757986194639512,0.7433015672505032,4,10,2990,9612
DTLZ4,3,8,"[0.677, 0.677, 0.218]",0.4753459821563319,0.6468287942858675,6.564069452175494,7.929658758282562,4.113695374033632,5.3844294844495515,0.757985462915147,0.7251105890242778,4,10,3390,10812
DTLZ5,3,1,"[0.352, 0.352, 0.897]",0.5124254257595684,0.281493882123987,7.4533236062548855,6.677994520516632,9.41348261577081,9.306473824321609,0.7065060902273338,0.7065737849926785,5,12,1168,2412
DTLZ5,3,2,"[0.622, 0.622, 0.553]",0.8560356075789057,0.4753013184504904,8.496822000401096,4.777918156502406,6.649554553430717,5.812334561898873,0.7476302209056974,0.7710629719571344,5,11,1704,3612
DTLZ5,3,3,"[0.562, 0.649, 0.569]",0.92290274789084,0.5363908081203984,7.42158458304698,6.394061925203494,8.644421173421922,6.8520174718868345,0.7866856703828049,0.7656846111222023,1,12,2750,4812
DTLZ5,3,4,"[0.562, 0.649, 0.569]",0.9240055854586329,0.5721792789154947,7.467695995754135,5.266877762184406,8.589683463718169,8.08721462894698,0.7865867003456809,0.7489746111794475,1,12,4132,6012
DTLZ5,3,5,"[0.512, 0.512, 0.655]",0.7513039757688067,0.3595733017754631,7.916584911716175,5.668218701259672,6.756037166947526,7.818247216271027,0.7447251501487625,0.7512965972967228,4,12,5050,7212
DTLZ5,3,6,"[0.512, 0.512, 0.655]",0.8306324778695489,0.47923741805972,7.914855921377176,7.233716706654722,5.724542147732872,9.431745347719145,0.7503627709065243,0.7413936763489382,4,10,6050,8412
DTLZ5,3,7,"[0.51, 0.51, 0.653]",0.9269761034096691,0.4444087649128225,7.838326863749755,5.837058586598778,4.807272727452518,7.191853365122345,0.7342347732828975,0.7487314604217107,4,11,7050,9612
DTLZ5,3,8,"[0.51, 0.51, 0.653]",0.9277687807583624,0.3803718728040685,7.83799820958299,6.418830685051201,4.819659930878445,8.049195041290934,0.7341371068480397,0.7510844757073493,4,10,8050,10812
DTLZ6,3,1,"[3.69, 4.29, 3.46]",0.44159323442150167,0.33241485002709387,16.283392713820906,12.175911259616688,3.7927433121853174,5.063596289627941,2.4988392639887658,3.8585423148571656,10,7,2536,2412
DTLZ6,3,2,"[2.63, 3.04, 2.47]",0.4872122436473776,0.21438014489352616,14.90906695642808,9.395389145741365,3.670192984253241,4.707534768342375,1.801627227109741,2.948251238084915,5,9,3936,3612
DTLZ6,3,3,"[1.94, 1.94, 1.94]",1.0,0.20374207689173882,10.570231929392001,19.014008871816714,3.7146492241054885,2.933831549011984,1.4714479073247198,0.7877383379538077,1,12,5232,4812
DTLZ6,3,4,"[1.7, 1.96, 1.6]",0.45424633241355916,0.15723506351046898,16.07259314474627,15.080897498476137,3.63440679555077,3.0034973502684013,1.2770198431012325,0.8262402468254287,3,12,6784,6012
DTLZ6,3,5,"[1.62, 2.22e-16, 2.22e-16]",0.4012378872724045,0.23902438221486114,2.6847671887323155,2.8132462230331443,3.74008417518477,3.600746956220957,1.4094169150146927,0.9568253384908606,3,12,7526,7212
DTLZ6,3,6,"[1.62, 2.22e-16, 2.22e-16]",0.5232900114272917,0.22819735305176447,1.1463502287582261,2.1485584042134556,4.399818996993927,3.5297475054600636,3.166856161178448,0.915008573267749,1,12,8716,8412
DTLZ6,3,7,"[1.62, 2.22e-16, 2.22e-16]",0.5232900114272917,0.22864161815851522,1.1463502287582263,2.1915812920202815,4.031989486060003,3.564086573131376,2.7967673039078633,0.9166377448295685,1,12,9950,9612
DTLZ6,3,8,"[1.62, 2.22e-16, 2.22e-16]",0.5232900114272917,0.2322118406050461,1.1463502287582261,2.323063496321779,4.504229872073048,3.56897957038416,3.6164804829878214,0.9169900350257086,1,12,11350,10812
DTLZ1,5,1,"[0.0, 0.0, 0.0, 0.0, 56.26173508]",0.26173401077070924,0.07110558002296809,10.552015847199792,32.634221832591805,5.499275333905452,5.117281053417711,4.932488578467825,4.221072600684165,4,86,13166,17286
DTLZ1,5,2,"[0.0, 0.0, 0.0, 6.80623892, 17.0155973]",0.19796445228081821,0.13205946596032597,29.49382471350496,32.0,4.060433517123616,4.30426929314611,2.5331115428198245,2.6043803661599343,9,86,19514,25886
DTLZ1,5,3,"[0.0, 0.0, 0.0, 2.05850061, 2.74466748]",0.48072043612856985,0.5556631536542347,31.77998785502715,34.14654047155897,4.028316571413638,6.897969763611736,1.3999050154450954,1.7653082465717416,10,83,25826,34486
DTLZ1,5,4,"[0.0, 0.0, 0.0, 0.0, 2.47879923]",0.46293985318147385,0.5954836331777711,32.0,29.83597188558454,5.689091277611,8.789032315027526,0.7243681339265083,1.2040402070179494,52,78,32970,43086
DTLZ1,5,5,"[2.22e-16, 2.22e-16, 2.22e-16, 0.843, 1.15]",0.5669576334891898,0.525016685225936,33.075920581415126,34.18261286520853,6.13205868506893,7.225324915705233,0.32677906579617416,0.9889693448288438,35,83,39346,50052
DTLZ1,5,6,"[2.22e-16, 2.22e-16, 2.22e-16, 0.314, 0.451]",0.9335635237635695,0.6328140175834767,30.845395871759845,28.190659095681696,34.99042594249258,8.329237186335263,0.2863802484984864,0.9889677102176653,85,81,48352,50052
DTLZ1,5,7,"[2.22e-16, 2.22e-16, 2.22e-16, 0.167, 0.235]",0.8330854457220009,0.5669156044987788,24.139996883255396,27.51035918233783,20.321475095261963,8.013266072592193,0.2791561169935318,0.9889583686016412,90,79,50058,50052
DTLZ1,5,8,"[2.22e-16, 2.22e-16, 2.22e-16, 0.167, 0.235]",0.8330854457220009,0.5669156044987788,24.139996883255396,27.51035918233783,20.321475095261963,8.013266072592193,0.2791561169935318,0.9889583686016412,90,79,50058,50052
DTLZ2,5,1,"[2.31e-17, 4.58e-17, 1.55e-17, 1.35e-17, 1.01]",0.8092428090644623,0.9085720306547963,32.0,32.12790518828682,15.338940804581956,23.352221509285656,0.5780052678883528,0.5343424858949943,35,86,12624,17286
DTLZ2,5,2,"[1.89e-34, 0.0, 0.0, 1.04, 0.173]",0.8315094521384595,0.90782076137262,32.0,32.26110488190447,16.55379728383597,27.01870329181795,0.6304292541471677,0.5881379812677819,37,86,16122,25886
DTLZ2,5,3,"[1.89e-34, 0.0, 0.222, 0.886, 0.443]",0.8498126525121452,0.9194558758259439,29.845657342605147,29.89848461921244,17.461903249229863,32.651101044596615,0.7067540947245579,0.6859597152517504,61,86,21624,34486
DTLZ2,5,4,"[1.89e-34, 0.0, 0.166, 0.995, 0.0]",0.8705204036580065,0.9287167530417085,31.55799222545384,32.252603668776494,17.397064087120526,30.607028576409306,0.6214251170094244,0.5873978005455006,51,85,29348,43086
DTLZ2,5,5,"[2.22e-16, 2.22e-16, 0.196, 0.851, 0.414]",0.8423209673348194,0.9331382927142946,30.81368269443337,31.779055182657398,20.093134940673814,41.6573918532707,0.7087756286171965,0.6775492162280506,49,86,31826,50052
DTLZ2,5,6,"[2.22e-16, 2.22e-16, 0.195, 0.851, 0.414]",0.8566920121465134,0.9330889686523045,28.63998990553901,31.77906109594648,24.532389383966148,41.586986598094065,0.6974453037577819,0.6774216995984507,66,86,41014,50052
DTLZ2,5,7,"[2.22e-16, 2.22e-16, 0.195, 0.851, 0.414]",0.8586398794798452,0.9330857690127351,27.807995887268383,31.77897547651713,22.794607950066876,41.586986598094065,0.6959629806947218,0.6774216995984507,65,86,50030,50052
DTLZ2,5,8,"[2.22e-16, 2.22e-16, 0.195, 0.85, 0.414]",0.858653765100217,0.9330857690127352,27.736586224431043,31.77897547651713,22.804349153394487,41.584008827097065,0.6960139313091539,0.6774839210272074,65,86,50030,50052
DTLZ3,5,1,"[9.66e-48, 0.0, 0.0, 12.2, 73.1]",1.0,0.48806184404707187,31.999999999999996,32.0,15.35643182540099,14.476121179176868,21.762504246091666,16.98665239292509,1,86,7098,17286
DTLZ3,5,2,"[2.91e-49, 0.0, 0.0, 4.22, 10.6]",1.0,0.6221835803368758,31.248107740408603,32.0809758593934,10.893295983202199,17.026748202722214,14.234181763909742,16.480631925120306,1,84,13704,25886
DTLZ3,5,3,"[5.96e-50, 0.0, 0.0, 6.98, 1.16]",0.0,0.6008001921597151,0.0,33.24997542762547,8.188112453763377,19.915615829354564,9.141060248922695,9.298384473377705,0,85,21170,34486
DTLZ3,5,4,"[5.96e-50, 0.0, 0.641, 3.21, 0.641]",0.0,0.7404529012274337,0.0,32.32228167324861,8.564597486318734,36.021406218128035,6.43787162561645,11.275166237455426,0,81,26354,43086
DTLZ3,5,5,"[2.22e-16, 2.22e-16, 2.22e-16, 2.22e-16, 3.07]",0.0,0.8404826074461068,0.0,32.05368379892545,8.527545756876581,9.72997400663788,3.667200323039767,9.383808944014465,0,81,30580,50052
DTLZ3,5,6,"[2.22e-16, 2.22e-16, 2.22e-16, 2.22e-16, 1.95]",0.999822659346897,0.6328339258817021,32.01711008883138,32.053649439399834,3.9286881813990098,9.72866622254438,1.7376150361906457,9.383808944014465,2,81,39380,50052
DTLZ3,5,7,"[2.22e-16, 2.22e-16, 2.22e-16, 2.22e-16, 1.01]",0.891727233787457,0.5594668221516702,32.04233886542097,32.037125820531,15.318260362072879,9.727792293043358,0.6109093519809153,9.383808944014465,60,79,48180,50052
DTLZ3,5,8,"[2.22e-16, 2.22e-16, 2.22e-16, 2.22e-16, 1.01]",0.8941239000506601,0.5594668221516702,32.04320973568149,32.037125820531,12.260716497421566,9.727792293043358,0.5955144929669681,9.383808944014465,62,79,50028,50052
DTLZ4,5,1,"[6.08e-19, 1.05e-166, 0.723, 0.241, 0.723]",0.5747402996069647,0.8991138171555353,25.83463040651631,30.333465940662975,4.131162741733842,27.249841532835557,0.8187349037972315,0.7092738902542857,8,86,1364,17286
DTLZ4,5,2,"[1.52e-35, 0.0, 0.844, 0.0, 0.633]",0.8025657876053344,0.9012647939789895,29.872673204068413,29.788940989943704,12.27139049840623,24.567371244873097,0.6925676290467907,0.6641893556317435,29,86,2794,25886
DTLZ4,5,3,"[0.664, 0.742, 0.742, 0.742, 0.625]",0.09273795020277606,0.4432938622453225,43.20549945930819,56.88529311580625,3.930311607694438,12.078915113248698,0.8653118118580697,0.7860817774017809,8,86,3616,34486
DTLZ4,5,4,"[0.664, 0.742, 0.742, 0.742, 0.625]",0.09271780627366248,0.4427853103132494,39.05209314383516,56.317697135829434,3.8614798110998128,10.029852537625617,0.8658343839325041,0.7851407315489656,8,86,4416,43086
DTLZ4,5,5,"[0.664, 0.742, 0.742, 0.742, 0.625]",0.0948338831070914,0.44098204270253627,35.734656701993856,56.02767503848347,3.929998037499132,10.942039728758822,0.8664909606763456,0.7846746336864058,8,84,5216,50052
DTLZ4,5,6,"[0.664, 0.742, 0.742, 0.742, 0.625]",0.09483452158112894,0.4409827370826473,36.04899444159386,56.02767532687272,3.7822017897206317,10.942039728758822,0.8663754345325999,0.7846746336864058,8,84,6016,50052
DTLZ4,5,7,"[2.22e-16, 2.22e-16, 2.22e-16, 0.829, 2.22e-16]",0.2501898475581361,0.515817412953296,1.0028093322506337,20.213500753211964,3.1829457487838893,8.595474803997433,1.1113455161061236,0.8871467441086673,4,84,6420,50052
DTLZ4,5,8,"[2.22e-16, 2.22e-16, 2.22e-16, 0.648, 2.22e-16]",0.2501898476115094,0.5137243522743047,1.0028093332692734,12.024826520614994,3.289503003457934,8.982786688975748,1.1113455160568568,0.8871467441086672,4,84,6820,50052
DTLZ5,5,1,"[2.22e-16, 2.22e-16, 2.22e-16, 0.648, 2.22e-16]",0.5575872502499977,0.3315841905772691,7.4140838807680325,12.265287363041754,4.3487244928424875,7.669567476916278,0.8887640139485674,1.2703203021938003,5,66,1688,17286
DTLZ5,5,2,"[2.22e-16, 2.22e-16, 2.22e-16, 0.649, 2.22e-16]",0.5470570278579954,0.39393250435981764,7.727938089823293,12.456043777778735,4.660026179165891,7.247588202377639,0.8851855896987344,1.3283541941328667,6,74,2488,25886
DTLZ5,5,3,"[3.16, 3.16, 3.16, 2.56, 3.34]",0.3933858610045983,0.05959848185005104,173.2172531899616,166.8649577809605,2.4079512355798514,3.5038782419277665,0.833231814465648,1.2550277923979274,3,77,2892,34486
DTLZ5,5,4,"[2.19, 1.95, 1.95, 1.95, 2.41]",0.4203631828970479,0.05762326433986426,115.42506368496404,108.08230630673889,2.5703154384626066,4.373535712520766,0.8258441417298542,1.5459291797416808,3,74,3292,43086
DTLZ5,5,5,"[3.08, 3.08, 3.53, 3.53, 2.81]",0.2949833837365816,0.05699204733461161,185.8992796693624,159.69946236459973,2.6272841883859264,3.490565324910665,0.9129637069973363,1.305324187248153,3,62,4048,50052
DTLZ5,5,6,"[3.08, 3.08, 3.53, 3.53, 2.81]",0.43155276370013806,0.05699204733461161,175.35687418321882,159.69946236459973,2.5196005227348532,3.490565324910665,0.9993725887748237,1.305324187248153,1,62,5768,50052
DTLZ5,5,7,"[2.22e-16, 2.22e-16, 0.959, 2.22e-16, 2.22e-16]",0.4531967038857736,0.3123886983898832,6.914975388039363,9.332243729094786,3.5588963158791014,6.815931551934881,1.0004552800683686,1.3718813072555225,2,62,6342,50052
DTLZ5,5,8,"[2.22e-16, 2.22e-16, 0.959, 2.22e-16, 2.22e-16]",0.4389548888174149,0.31238632998258414,6.915050418617774,9.331915647281763,3.5709960453366127,6.815931551934881,1.0063785900207058,1.3718813072555225,2,62,6984,50052
DTLZ6,5,1,"[2.22e-16, 2.22e-16, 0.959, 2.22e-16, 2.22e-16]",0.5716721113523623,0.2398141650955559,13.160371825588514,9.321007629121336,6.668328208361172,6.864438879202773,6.26187778489744,7.1365012733177,8,84,11176,17286
DTLZ6,5,2,"[2.22e-16, 2.22e-16, 0.959, 2.22e-16, 2.22e-16]",0.3979962201877189,0.22021251281328433,13.274710775923902,8.217025100400246,6.640648813635897,7.023454295068017,6.076613390285339,7.452866867363303,14,80,19362,25886
DTLZ6,5,3,"[0.657, 0.732, 0.732, 0.581, 7.96]",0.3464665329173263,0.23345222229505844,39.051636768136895,39.893426779204084,4.960060121434507,5.73347834608714,3.1186623124887958,5.037447868328662,10,63,20340,34486
DTLZ6,5,4,"[0.657, 0.732, 0.732, 0.581, 7.96]",0.2795995262862399,0.16560324186508293,43.906303503867015,45.32509475845314,4.43407970294122,4.774117342644276,2.2793355820752383,3.0291403670824804,9,53,21370,43086
DTLZ6,5,5,"[0.657, 0.732, 0.732, 0.581, 7.96]",0.5628140703517588,0.19150510678484056,50.49305655056612,52.50523846836026,2.155909158712217,4.1465400600374736,0.8182965696129976,2.1398278318143418,2,18,27242,50052
DTLZ6,5,6,"[0.657, 0.732, 0.732, 0.581, 7.96]",0.5628140703517588,0.19150510678484056,50.49305655056612,52.50523846836026,2.155909158712217,4.1465400600374736,0.8182965696129976,2.1398278318143418,2,18,36442,50052
DTLZ6,5,7,"[2.22e-16, 2.22e-16, 2.22e-16, 2.22e-16, 7.93]",0.5630517023959647,0.1904122972741132,32.0,32.0,1.6564540624365531,3.961341960780224,0.806322508125488,2.1272850353469868,2,18,44192,50052
DTLZ6,5,8,"[2.22e-16, 2.22e-16, 2.22e-16, 2.22e-16, 7.93]",0.5630517023959647,0.1904122972741132,32.0,32.0,1.6564540624365531,3.961341960780224,0.806322508125488,2.1272850353469868,2,18,50042,50052
