problem,num_obj,iteration,reference_point,iRVEA_EH-metric,iNSGAIII_EH-metric,iRVEA_R_HV,iNSGAIII_R_HV,iRVEA_PMOD,iNSGAIII_PMOD,iRVEA_PMDA,iNSGAIII_PMDA,iRVEA_CCF,iNSGAIII_CCF,iRVEA_FE,iNSGAIII_FE
DTLZ5,3,7,"[0.51, 0.51, 0.653]",0.9274391977132986,0.48131966127828374,7.841451483997991,6.591254565040812,4.819621090697357,8.655347573476945,0.7341213307260714,0.7412686084144235,4,11,9694,9612
DTLZ5,3,8,"[0.51, 0.51, 0.653]",0.9274529031342702,0.4415345179457613,7.8383755972830205,5.111208146101841,4.819698916681903,8.802820520928247,0.7341088662853748,0.7451940845219319,4,11,11094,10812
DTLZ6,3,1,"[3.69, 4.29, 3.46]",0.44141385638323866,0.224248907583169,17.928266636178524,17.465437756802665,3.8636632758559033,3.720680301370663,2.3032445453909207,2.1549590253531545,4,10,2132,2412
DTLZ6,3,2,"[2.63, 3.04, 2.47]",0.5001949903379448,0.147603547054374,15.548227250112108,21.405354512616988,3.0515032743003654,2.5363800064927675,1.2654621060162137,0.803686577832685,2,12,3732,3612
DTLZ6,3,3,"[1.94, 1.94, 1.94]",0.3055014655340254,0.2466337480712723,20.369964544274314,18.972236763648603,2.8818233753992137,2.9482500973063424,0.8963372836562767,0.7643073495144653,7,12,5134,4812
DTLZ6,3,4,"[1.7, 1.96, 1.6]",0.3330870478577468,0.18060298657690274,18.722400055229098,15.232823037445936,3.2446037697687395,3.0029579070732932,0.9678927315641547,0.8110738598201617,1,12,6670,6012
DTLZ6,3,5,"[1.62, 2.22e-16, 2.22e-16]",0.35236765513031726,0.16766501038983622,2.0356999416754276,2.5168601254356147,3.6848967481923642,3.574385208432279,1.50831641861316,0.9951788506715923,1,12,7348,7212
DTLZ6,3,6,"[1.62, 2.22e-16, 2.22e-16]",0.4747307981192327,0.18142075423572326,2.1210647915418215,1.8845793478030137,4.134817056851211,3.580563396805233,3.043117704528299,0.9619797166838827,1,12,8556,8412
DTLZ6,3,7,"[1.62, 2.22e-16, 2.22e-16]",0.6478416647532552,0.22277215339299775,2.1751870713748906,1.9015376763602596,3.751831561336143,3.5219783163323686,1.2757650257384394,0.9099292329366307,1,12,9956,9612
DTLZ6,3,8,"[1.62, 2.22e-16, 2.22e-16]",0.6478416647532552,0.21484120572127507,2.1751870713748906,2.0286586694569286,3.6648693897095947,3.5645631014454855,1.3689142844179698,0.8998449465636891,1,12,11356,10812
DTLZ1,5,1,"[0.0, 0.0, 0.0, 0.0, 56.26173508]",0.26025110921540595,0.049506511684540705,16.13923629907811,32.495241703927874,3.9500086051916368,4.3682440114588,2.81607144914517,2.196594675232879,4,86,9020,17286
DTLZ1,5,2,"[0.0, 0.0, 0.0, 6.80623892, 17.0155973]",0.1526713273969148,0.05128610139497275,31.717021832399944,32.0,2.873894959380906,3.46224422259749,1.0701590394520282,0.8863496231516305,9,86,16482,25886
DTLZ1,5,3,"[0.0, 0.0, 0.0, 2.05850061, 2.74466748]",0.1956946605305971,0.13280011207703712,32.03572785085844,32.0,2.791154110720795,4.577908724077435,0.4153455497530737,0.771582519629106,17,86,24030,34486
DTLZ1,5,4,"[0.0, 0.0, 0.0, 0.0, 2.47879923]",0.16067893385478751,0.13061968823432638,33.00450928701216,32.903410596979995,3.2623199239412988,4.765461065302304,0.15829939025344505,0.39682565684297144,65,85,28758,43086
DTLZ1,5,5,"[2.22e-16, 2.22e-16, 2.22e-16, 0.843, 1.15]",0.21151929525228275,0.21296739065483483,33.50275961267312,33.473404766830626,5.90447862617172,6.46021471845344,0.08638512346831137,0.13333310813345484,77,85,32614,50052
DTLZ1,5,6,"[2.22e-16, 2.22e-16, 2.22e-16, 0.314, 0.451]",0.6041645155008541,0.6090758650665943,31.78591902692769,33.58785404543125,24.065186247690914,16.456671646391474,0.08568301881343438,0.13502934233416355,88,85,41716,50052
DTLZ1,5,7,"[2.22e-16, 2.22e-16, 2.22e-16, 0.167, 0.235]",0.9455931336622503,0.8810728610771204,31.678865826187206,31.728120462043783,66.3833539292685,19.544034606748447,0.08630744338679404,0.13421540688950737,86,85,50014,50052
DTLZ1,5,8,"[2.22e-16, 2.22e-16, 2.22e-16, 0.167, 0.235]",0.9455931336622503,0.8810728610771204,31.678865826187206,31.728120462043783,66.3833539292685,19.544034606748447,0.08630744338679404,0.13421540688950737,86,85,50014,50052
DTLZ2,5,1,"[2.31e-17, 4.58e-17, 1.55e-17, 1.35e-17, 1.01]",0.8300219051612974,0.9078321104188075,32.11640253143758,32.10346316455248,15.876533872051285,27.011384491174244,0.5687136907436928,0.5356750242644394,48,86,13754,17286
DTLZ2,5,2,"[1.89e-34, 0.0, 0.0, 1.04, 0.173]",0.8391118571209519,0.9001243259245748,32.57420163634878,32.33879745861475,15.309746886827435,26.536760071048736,0.6300211371616306,0.5942669753266605,39,85,19684,25886
DTLZ2,5,3,"[1.89e-34, 0.0, 0.222, 0.886, 0.443]",0.8593082426947078,0.9086160917816705,30.49631488520499,29.62769640923179,21.94195727567022,30.867352131251412,0.7063903069521924,0.690869014077623,66,86,22146,34486
DTLZ2,5,4,"[1.89e-34, 0.0, 0.166, 0.995, 0.0]",0.8446280418767983,0.9306536756490149,31.56992609951973,32.277662765640486,15.733567952018147,30.544735896227063,0.6174864565969209,0.5810364180601965,55,86,29596,43086
DTLZ2,5,5,"[2.22e-16, 2.22e-16, 0.196, 0.851, 0.414]",0.8047825820940322,0.913892522941682,29.10735033077898,28.776049149261294,17.49417255743467,31.252939918852274,0.7166554814417988,0.6865920239673915,24,86,33982,50052
DTLZ2,5,6,"[2.22e-16, 2.22e-16, 0.195, 0.851, 0.414]",0.8549079303170297,0.913822774872642,28.149812540155036,28.776049149261297,23.696791743845797,31.220339669484247,0.6984182763118794,0.6864658867785753,64,86,43182,50052
DTLZ2,5,7,"[2.22e-16, 2.22e-16, 0.195, 0.851, 0.414]",0.8574829432929367,0.9138184812556809,25.978851004861724,28.776049149261297,25.655373346175924,31.220339669484247,0.6951880697269788,0.6864658867785753,71,86,50082,50052
DTLZ2,5,8,"[2.22e-16, 2.22e-16, 0.195, 0.85, 0.414]",0.8574966363210554,0.9138533507110067,25.911237146777392,29.657363691806186,25.66565236076642,31.22735013599827,0.6952394886660928,0.6865263284523277,71,86,50082,50052
DTLZ3,5,1,"[9.66e-48, 0.0, 0.0, 12.2, 73.1]",1.0,0.3759737540862008,32.0,33.46489741851646,13.945160561575054,28.51684808135107,19.419260987766368,22.73480701030695,1,85,6844,17286
DTLZ3,5,2,"[2.91e-49, 0.0, 0.0, 4.22, 10.6]",0.8022852408673964,0.7398923074922291,10.636383618980254,32.66228687801534,8.383097892720924,17.937354026595916,7.696025579288592,10.248400908984449,2,84,13240,25886
DTLZ3,5,3,"[5.96e-50, 0.0, 0.0, 6.98, 1.16]",0.7700777797201865,0.6152553935751228,29.482066061796367,32.48764157439781,6.1610027965543805,11.949698026166626,3.821403617047458,7.709643007831784,8,84,16958,34486
DTLZ3,5,4,"[5.96e-50, 0.0, 0.641, 3.21, 0.641]",0.3151362067728167,0.5563645262396749,32.74995735172821,32.90441872812847,3.8484577919349956,7.000562010090661,0.9163193846251624,1.9143517013683629,22,75,24864,43086
DTLZ3,5,5,"[2.22e-16, 2.22e-16, 2.22e-16, 2.22e-16, 3.07]",0.9406203091674588,0.7284297126097424,32.0019376057733,32.11612230921126,4.779737536256322,5.773233700436781,0.612192393595427,5.211278418841044,60,52,29210,50052
DTLZ3,5,6,"[2.22e-16, 2.22e-16, 2.22e-16, 2.22e-16, 1.95]",0.9426163136750678,0.7519347894094676,32.00151824926516,32.08995861425996,7.51029686095584,5.770740534272874,0.592601107941557,5.211278418841044,75,50,38210,50052
DTLZ3,5,7,"[2.22e-16, 2.22e-16, 2.22e-16, 2.22e-16, 1.01]",0.9436245488528692,0.7479909350480268,32.048025699885464,31.811603884974655,16.69050846676157,5.770851952238148,0.5839927436207738,5.211278418841044,69,50,47210,50052
DTLZ3,5,8,"[2.22e-16, 2.22e-16, 2.22e-16, 2.22e-16, 1.01]",0.9430225349897212,0.7324733019672883,31.997975343087976,31.811603884974655,14.733220226415769,5.770851952238148,0.5759986463058729,5.211278418841044,70,50,50090,50052
DTLZ4,5,1,"[6.08e-19, 1.05e-166, 0.723, 0.241, 0.723]",0.3920788663321668,0.9084963233393275,15.11546918899887,32.41845329948538,3.7258145269466088,25.495463413628105,0.9204607001158873,0.7064464668481167,6,86,1464,17286
DTLZ4,5,2,"[1.52e-35, 0.0, 0.844, 0.0, 0.633]",0.33901644394659197,0.9003645109094695,21.317764581860796,32.00847959064856,3.559675318724246,25.415002925320366,0.9316437713303894,0.6637078870240507,6,86,2066,25886
DTLZ4,5,3,"[0.664, 0.742, 0.742, 0.742, 0.625]",0.14740242680544913,0.4427446784484117,50.91407369503559,58.52335701096427,4.2708679372037075,11.621687830415432,0.8520940573502157,0.7883227284791801,9,86,2956,34486
DTLZ4,5,4,"[0.664, 0.742, 0.742, 0.742, 0.625]",0.14734400202685632,0.4418174405630024,50.38268985770763,56.80285572571555,4.045097746523844,10.751255451602622,0.8521285650321433,0.7850660715868141,9,86,3956,43086
DTLZ4,5,5,"[0.664, 0.742, 0.742, 0.742, 0.625]",0.14736873251951327,0.4487146064494764,50.915527720844665,61.561981643990805,3.876486342100586,10.51049067106774,0.8522804738893011,0.7849850942444266,9,83,4956,50052
DTLZ4,5,6,"[0.664, 0.742, 0.742, 0.742, 0.625]",0.14736873260045738,0.4487146064494764,50.96871439533851,61.561981643990805,3.904232255815795,10.51049067106774,0.8521653374061197,0.7849850942444266,9,83,5956,50052
DTLZ4,5,7,"[2.22e-16, 2.22e-16, 2.22e-16, 0.829, 2.22e-16]",0.767377377296756,0.5228298761130927,23.981218835864937,20.456806844520266,11.496351753818992,8.577925764302949,0.5897375564189099,0.8871702893174435,30,83,8442,50052
DTLZ4,5,8,"[2.22e-16, 2.22e-16, 2.22e-16, 0.648, 2.22e-16]",0.6324125361811597,0.5207009634129807,13.798459934562738,12.150269680204687,10.011031017639914,8.967213984533299,0.5810535831410539,0.8871702893174434,37,83,11866,50052
DTLZ5,5,1,"[2.22e-16, 2.22e-16, 2.22e-16, 0.648, 2.22e-16]",0.3925082922398075,0.3513650839800979,3.8224572500003826,8.582590689611376,4.756983606497563,9.310544535513115,0.9109798862985311,0.9190613360531441,6,85,3074,17286
DTLZ5,5,2,"[2.22e-16, 2.22e-16, 2.22e-16, 0.649, 2.22e-16]",0.3738025492721967,0.3857103879396137,5.072756279483417,7.88741026754509,4.474866386933762,8.709063297393385,0.9763406970552115,1.0338438395244427,7,70,3874,25886
DTLZ5,5,3,"[3.16, 3.16, 3.16, 2.56, 3.34]",0.30689618760396276,0.0677399548273025,156.0694585402705,191.48759080054805,2.8692301321161584,3.084989277884377,1.108589567088979,0.8643245098465542,2,85,4308,34486
DTLZ5,5,4,"[2.19, 1.95, 1.95, 1.95, 2.41]",0.5578891685458605,0.09107649633975973,134.36567317107958,172.87217620542535,2.3813456047998027,3.7966554954652554,1.226904978490475,0.9336917670857251,2,59,8942,43086
DTLZ5,5,5,"[3.08, 3.08, 3.53, 3.53, 2.81]",0.3900359794793904,0.17015917114257467,178.5790380360815,134.35048527812393,2.511631844213183,3.941236119774377,0.9811643135043995,1.8253195846949295,2,4,16562,50052
DTLZ5,5,6,"[3.08, 3.08, 3.53, 3.53, 2.81]",0.12284637807652773,0.17015917114257467,185.19437134029548,134.3484634720533,2.0136553889439828,3.941236119774377,1.1401693338748966,1.8253195846949295,2,4,25362,50052
DTLZ5,5,7,"[2.22e-16, 2.22e-16, 0.959, 2.22e-16, 2.22e-16]",0.40685769497404134,0.2797373134347971,9.266891535554112,5.09173993383484,4.2450146911033,6.0152884760622065,1.2163068130149235,1.9218953154512215,4,4,26666,50052
DTLZ5,5,8,"[2.22e-16, 2.22e-16, 0.959, 2.22e-16, 2.22e-16]",0.3973839882825054,0.2797373134347971,9.011009054369293,5.09173993383484,4.420799346326062,6.0152884760622065,1.2171794699977965,1.9218953154512215,2,4,28066,50052
DTLZ6,5,1,"[2.22e-16, 2.22e-16, 0.959, 2.22e-16, 2.22e-16]",0.4591702846989427,0.24290635091222235,22.326704829928993,14.708809326613046,5.632900211087847,6.912460980190886,5.57231442644698,7.115052145563508,23,78,12412,17286
DTLZ6,5,2,"[2.22e-16, 2.22e-16, 0.959, 2.22e-16, 2.22e-16]",0.5304900409685276,0.22211920283019745,22.950983799247012,12.020096218589886,5.51460597068842,7.086899827818363,5.5184062404431655,7.447819816803785,19,82,20718,25886
DTLZ6,5,3,"[0.657, 0.732, 0.732, 0.581, 7.96]",0.2383932166963216,0.16583182409330188,40.82496951428972,40.546066870074455,3.6960588160327683,5.099277949510624,1.642014395789858,3.833268466783244,30,62,27514,34486
DTLZ6,5,4,"[0.657, 0.732, 0.732, 0.581, 7.96]",0.2318392122001647,0.1686349966613494,43.628205933806356,44.4003255782178,3.778620832270004,4.3123954878985655,1.5753366948476468,2.273213489805858,44,76,36714,43086
DTLZ6,5,5,"[0.657, 0.732, 0.732, 0.581, 7.96]",0.36602557065202707,0.05894998733245266,42.075351264849985,43.34791171226439,3.051576962213396,4.374136852435592,1.1933815255007416,2.8196790010279646,4,77,45914,50052
DTLZ6,5,6,"[0.657, 0.732, 0.732, 0.581, 7.96]",0.4026818441720557,0.053525170531601746,42.075351264849985,43.34791171226439,2.258373257998891,4.374136852435592,0.7488600440089442,2.8196790010279646,3,71,50054,50052
DTLZ6,5,7,"[2.22e-16, 2.22e-16, 2.22e-16, 2.22e-16, 7.93]",0.4169604072740841,0.1394218101232113,32.0,32.0,2.1857226689440314,3.9634859929572253,0.7057621867994933,2.8284153587025913,3,71,50054,50052
DTLZ6,5,8,"[2.22e-16, 2.22e-16, 2.22e-16, 2.22e-16, 7.93]",0.4169604072740841,0.1394218101232113,32.0,32.0,2.1857226689440314,3.9634859929572253,0.7057621867994933,2.8284153587025913,3,71,50054,50052
