problem,num_obj,iteration,reference_point,iRVEA_EH-metric,iNSGAIII_EH-metric,iRVEA_R_HV,iNSGAIII_R_HV,iRVEA_PMOD,iNSGAIII_PMOD,iRVEA_PMDA,iNSGAIII_PMDA,iRVEA_CCF,iNSGAIII_CCF,iRVEA_FE,iNSGAIII_FE
DTLZ3,3,4,"[0.172, 0.0, 1.03]",0.924029944990432,0.38236532966285386,1.2456629701208013,3.6751171770828215,11.00551678400068,6.0246825216673585,10.85648694484826,7.005779156893453,0,12,6672,6012
DTLZ3,3,5,"[0.185, 0.185, 0.964]",0.0,0.270660339768384,0.0,3.0017913464300277,8.368251511456748,5.650973965723458,7.331076553933125,6.182104966279835,0,11,8006,7212
DTLZ3,3,6,"[0.191, 0.191, 0.969]",0.0,0.17440551338554447,0.0,3.501814900709717,7.5568469589774985,5.35883672045005,6.857684253914169,4.884848288329551,0,12,9600,8412
DTLZ3,3,7,"[0.192, 0.192, 0.97]",0.823915660697778,0.2512988725722817,1.678783071549261,3.223629092932036,6.564731664784604,5.204869650407986,4.887892335085984,3.8628333523872613,1,12,11200,9612
DTLZ3,3,8,"[0.193, 0.193, 0.971]",0.8110607723704889,0.2512506556086907,1.6806565366445692,3.26845249144151,6.461913372785856,5.461753803385802,4.816277231387171,3.8014550478300797,1,12,12800,10812
DTLZ4,3,1,"[5.8e-17, 1.0, 0.0]",0.9997117125274448,0.8469066739577223,1.0111583260455914,8.011284497529807,4.266466160201725,3.782029663763044,0.6631099019738428,0.5969854242815789,1,12,620,2412
DTLZ4,3,2,"[2.48e-19, 0.801, 0.601]",1.0,0.08333333333333333,1.0362738571118815,6.014996901691632,2.908694728698168,4.083911900078862,0.9000455908051639,0.8868032870201077,0,7,822,3612
DTLZ4,3,3,"[0.69, 0.69, 0.23]",0.6167501544207177,0.5827737953438042,6.689674756050231,7.995320870575822,4.095454593410817,8.24609311165305,0.7593440820448145,0.7416115880545139,3,11,1218,4812
DTLZ4,3,4,"[0.444, 0.889, 0.222]",0.6634713080816985,0.7216690381648581,7.493013368523738,8.03145818769978,4.357026779030412,4.480636049359882,0.7523484549969818,0.7129744443127426,4,12,1618,6012
DTLZ4,3,5,"[0.677, 0.677, 0.218]",0.5040488785545298,0.6630918031075815,6.550164901122947,8.088251639336697,4.114341892783832,6.457717022500352,0.7579914567646706,0.7237932169491937,4,12,2018,7212
DTLZ4,3,6,"[0.677, 0.677, 0.218]",0.5044791625932167,0.6460788137378791,6.55362880281023,7.703962352393727,4.114331352426257,5.839627899788493,0.7579729837073086,0.736580059970439,4,11,2418,8412
DTLZ4,3,7,"[0.677, 0.677, 0.218]",0.5039578358147584,0.6223676791541402,6.55054428633729,8.134869223426838,4.442778998031869,7.836422424749983,0.7579614434315587,0.7320255275504451,4,12,2818,9612
DTLZ4,3,8,"[0.677, 0.677, 0.218]",0.18724657259908606,0.6121603959604742,6.552056626005274,7.527026811855153,4.442285431013229,9.784491550667635,0.7579668987342619,0.7106779682311797,4,10,3218,10812
DTLZ5,3,1,"[0.352, 0.352, 0.897]",0.6809878801657209,0.6866708990594533,4.977625154473907,8.533055976576266,5.404160165188216,6.901433558948458,0.8008281855870791,0.7212682089127261,3,12,1524,2412
DTLZ5,3,2,"[0.622, 0.622, 0.553]",0.903200037715437,0.6631883277651299,8.430647462805018,8.55370650176319,6.704377166819647,8.068040427140863,0.771250798949985,0.7497023766041403,4,12,2192,3612
DTLZ5,3,3,"[0.562, 0.649, 0.569]",0.8718842950474172,0.6559543454370704,8.015684163978912,7.681523500560946,6.1261839046479665,7.992610440837494,0.7541015989900931,0.7502439333559224,5,10,2796,4812
DTLZ5,3,4,"[0.562, 0.649, 0.569]",0.8874032538758806,0.6046782818940721,7.941566835124318,7.013437627050469,3.436317047821446,8.23435888207961,0.7443177700383798,0.7530185171316005,5,11,3396,6012
DTLZ5,3,5,"[0.512, 0.512, 0.655]",0.7189971285375445,0.4542951982831205,7.928348118191881,6.853368548968768,8.475162314288013,8.435590312178283,0.745976713358994,0.7410115586628642,5,8,4344,7212
DTLZ5,3,6,"[0.512, 0.512, 0.655]",0.8312619690973388,0.5204039701773149,7.916477922876936,7.104626777471999,7.666820489492302,9.334767628845567,0.7341380581933961,0.741422803908669,5,11,5344,8412
DTLZ5,3,7,"[0.51, 0.51, 0.653]",0.6983898681725851,0.40910670985530995,7.868927260616093,6.649528157177006,8.394615544388362,8.343440960077015,0.7497139985831688,0.7434183601979499,5,10,6344,9612
DTLZ5,3,8,"[0.51, 0.51, 0.653]",0.8155164928118722,0.5257127562229702,7.8528849686990805,6.949358756383266,3.8530898275710257,9.315616952575134,0.7340417967691372,0.7377383809564545,5,11,7344,10812
DTLZ6,3,1,"[3.69, 4.29, 3.46]",0.6206392337199143,0.21341904188830607,15.737728676522044,16.998948758406886,4.419102188846051,3.8491599544671216,2.937938813844558,2.3911398729083446,3,12,2704,2412
DTLZ6,3,2,"[2.63, 3.04, 2.47]",0.5288574944606358,0.22508838017285807,17.092895967831954,17.736227839855292,3.199866044810955,3.220261500899098,1.7068454745473158,1.2087975914056293,4,12,4104,3612
DTLZ6,3,3,"[1.94, 1.94, 1.94]",1.0,0.1751020047706162,9.118451419115445,17.803276135027534,3.784286074206274,2.9321260647892053,1.6535007218231725,0.8296493736051298,1,12,5326,4812
DTLZ6,3,4,"[1.7, 1.96, 1.6]",0.6817318034910133,0.15230608476143517,12.144371212626174,14.301432704502684,3.911128768039684,3.022960039539303,1.6166918193697364,0.859346715263714,3,12,6680,6012
DTLZ6,3,5,"[1.62, 2.22e-16, 2.22e-16]",0.5461595472380295,0.16329752601994288,3.0957911931667854,2.8494373562589717,4.1781936783677684,3.3804687584957174,1.2564972532608718,1.0779829296528491,4,12,7288,7212
DTLZ6,3,6,"[1.62, 2.22e-16, 2.22e-16]",0.3405710350447393,0.24318862603823627,1.6147332759310156,2.422555020043608,3.814254213297147,3.5907415883511344,1.969591253809773,0.978368456865314,4,12,7904,8412
DTLZ6,3,7,"[1.62, 2.22e-16, 2.22e-16]",1.0,0.331663443412063,1.0543263682094084,1.9399464540174884,3.7586859700137056,3.495984334483116,2.228988881740597,0.971131649390141,1,7,9096,9612
DTLZ6,3,8,"[1.62, 2.22e-16, 2.22e-16]",0.4344469273666478,0.3466094853882402,2.1245516390405457,1.8909925501305007,3.912284987552191,3.5940334649732013,2.531889687450225,0.9443054895983929,1,6,10496,10812
DTLZ1,5,1,"[0.0, 0.0, 0.0, 0.0, 56.26173508]",0.0,0.023199130430557224,0.0,32.50884659065314,9.880020486734251,4.5031192963868385,15.163223725819522,1.5791718734356124,0,86,9124,17286
DTLZ1,5,2,"[0.0, 0.0, 0.0, 6.80623892, 17.0155973]",0.0,0.01792637937473887,0.0,32.644333340400095,5.156110470137239,3.8911758747301937,5.036798385473511,0.8215532496229581,0,86,15216,25886
DTLZ1,5,3,"[0.0, 0.0, 0.0, 2.05850061, 2.74466748]",0.0,0.0980353451926218,0.0,33.20774855048799,5.590518002902439,4.810211001207266,2.092686090198845,0.33615922106165597,0,86,22944,34486
DTLZ1,5,4,"[0.0, 0.0, 0.0, 0.0, 2.47879923]",0.0,0.16786942332707167,0.0,33.194753082285004,5.348694462552813,5.608997053345107,1.4235692727713931,0.36674624921889687,0,86,27908,43086
DTLZ1,5,5,"[2.22e-16, 2.22e-16, 2.22e-16, 0.843, 1.15]",1.0,0.213194104245115,8.467046275908354,33.3198646226972,4.123563618727862,6.523792770972819,0.5955990858749233,0.10909115276867594,0,86,34090,50052
DTLZ1,5,6,"[2.22e-16, 2.22e-16, 2.22e-16, 0.314, 0.451]",0.5482438841037134,0.5944706594121076,31.59619364635777,34.37777043690262,14.943237103540117,21.6993355769735,0.10049029084965684,0.11102209960844883,11,86,43078,50052
DTLZ1,5,7,"[2.22e-16, 2.22e-16, 2.22e-16, 0.167, 0.235]",0.9391043107275955,0.880225828238925,30.650714837901244,31.385792490755495,72.02602555357127,30.057675681616523,0.08295698853118516,0.11007559633899301,86,86,50008,50052
DTLZ1,5,8,"[2.22e-16, 2.22e-16, 2.22e-16, 0.167, 0.235]",0.9391043107275955,0.880225828238925,30.650714837901244,31.385792490755495,72.02602555357127,30.057675681616523,0.08295698853118516,0.11007559633899301,86,86,50008,50052
DTLZ2,5,1,"[2.31e-17, 4.58e-17, 1.55e-17, 1.35e-17, 1.01]",0.8244049793762858,0.9072043189665855,32.0,32.15378024590077,12.977262338460713,27.123659151242254,0.5786751876678015,0.5344942297358495,41,86,12624,17286
DTLZ2,5,2,"[1.89e-34, 0.0, 0.0, 1.04, 0.173]",0.7932511437710249,0.8975547577646273,32.0,32.24793446788483,17.641870190669124,18.73909342025433,0.6301370878840452,0.5928451651154418,33,86,15750,25886
DTLZ2,5,3,"[1.89e-34, 0.0, 0.222, 0.886, 0.443]",0.8334986176952931,0.9191570408507865,27.94648324579426,31.212077912777602,17.553647051758382,32.745724053011045,0.7114433207078324,0.6874746223368362,46,86,20650,34486
DTLZ2,5,4,"[1.89e-34, 0.0, 0.166, 0.995, 0.0]",0.8337348603567254,0.9164582721988151,32.16657642110285,31.57168745421198,15.723509445775932,25.823368811234626,0.6238786014887273,0.587511678194342,46,86,28340,43086
DTLZ2,5,5,"[2.22e-16, 2.22e-16, 0.196, 0.851, 0.414]",0.5813099931546898,0.9098593955961298,28.26293235595704,32.84466426399631,4.765079617120726,29.79049673934744,0.8250155404722412,0.6883800943792601,9,86,29234,50052
DTLZ2,5,6,"[2.22e-16, 2.22e-16, 0.195, 0.851, 0.414]",0.6417650774572851,0.9204586348438681,26.253047602263567,32.763299139242186,6.148333523344623,29.773356132645386,0.7898416056690908,0.6882531848006468,11,85,30308,50052
DTLZ2,5,7,"[2.22e-16, 2.22e-16, 0.195, 0.851, 0.414]",0.8449090239542183,0.9204759470233524,29.60596618503172,32.76327643993545,23.786673374193928,29.773356132645386,0.7027707688283831,0.6882531848006468,61,85,33134,50052
DTLZ2,5,8,"[2.22e-16, 2.22e-16, 0.195, 0.85, 0.414]",0.8617224368642624,0.9204846858239233,27.365253755791937,32.76327536207076,26.244461227702885,29.779845481658143,0.6978824554052614,0.6883136881538727,66,85,42328,50052
DTLZ3,5,1,"[9.66e-48, 0.0, 0.0, 12.2, 73.1]",0.0,0.6312410517471241,0.0,33.00372433809157,24.987943721948692,24.828191080043908,30.730716410550833,19.68562772054455,0,82,5550,17286
DTLZ3,5,2,"[2.91e-49, 0.0, 0.0, 4.22, 10.6]",0.0,0.5307195383026346,0.0,33.45331337901903,15.655761717397116,7.09069600803595,19.106060653808832,3.4502720188676785,0,84,12532,25886
DTLZ3,5,3,"[5.96e-50, 0.0, 0.0, 6.98, 1.16]",0.0,0.8751336311614418,0.0,32.30599398377101,11.483623615934743,22.53520180819364,13.928659592617176,6.184643396611028,0,83,19490,34486
DTLZ3,5,4,"[5.96e-50, 0.0, 0.641, 3.21, 0.641]",0.0,0.11628860101129182,0.0,32.237939707502306,8.563156169263525,4.1697497913214505,6.842478690375534,0.6740552510212766,0,86,27192,43086
DTLZ3,5,5,"[2.22e-16, 2.22e-16, 2.22e-16, 2.22e-16, 3.07]",0.0,0.162790702978043,0.0,32.105721148699054,6.487583518169201,4.769502397920677,4.976140286038857,0.5547069004019816,0,86,32938,50052
DTLZ3,5,6,"[2.22e-16, 2.22e-16, 2.22e-16, 2.22e-16, 1.95]",0.0,0.24229964015900965,0.0,32.158983836069204,6.976642307276654,8.103162603496529,3.6068105780051556,0.5547069004019816,0,86,41938,50052
DTLZ3,5,7,"[2.22e-16, 2.22e-16, 2.22e-16, 2.22e-16, 1.01]",0.0,0.8543198678258435,0.0,31.99018481992247,6.879504523327654,24.437363252499186,1.6183287589370023,0.5547069004019816,0,86,50038,50052
DTLZ3,5,8,"[2.22e-16, 2.22e-16, 2.22e-16, 2.22e-16, 1.01]",0.0,0.8543198678258435,0.0,31.99018481992247,6.879504523327654,24.437363252499186,1.6183287589370023,0.5547069004019816,0,86,50038,50052
DTLZ4,5,1,"[6.08e-19, 1.05e-166, 0.723, 0.241, 0.723]",0.5069388120599558,0.9053600619291475,15.169583471274365,30.01239649834325,3.2471106840514237,22.870511439346682,0.9430607828677275,0.7070547145434453,3,86,1148,17286
DTLZ4,5,2,"[1.52e-35, 0.0, 0.844, 0.0, 0.633]",0.41945311671729746,0.9007856117466885,21.31359233815644,29.896598884715996,3.5412448885859953,26.459739832201286,0.9244540091974054,0.6642856606242287,4,86,1548,25886
DTLZ4,5,3,"[0.664, 0.742, 0.742, 0.742, 0.625]",0.16666666666666666,0.6110324950452349,33.41849892804404,59.62099905950406,3.711191969845225,12.156131697252308,0.8762059410184125,0.7862723796633464,6,86,2136,34486
DTLZ4,5,4,"[0.664, 0.742, 0.742, 0.742, 0.625]",0.12385186569832732,0.4536152183363182,31.115765664093978,56.11730940968023,3.547426038080449,10.753838278290614,0.8770818592621247,0.7835157061089781,6,85,2736,43086
DTLZ4,5,5,"[0.664, 0.742, 0.742, 0.742, 0.625]",0.12363607741567285,0.4481951355809169,31.803086642812787,56.16389350729076,3.479127538146309,11.309410091190324,0.8766012794197797,0.7831210098950367,6,85,3336,50052
DTLZ4,5,6,"[0.664, 0.742, 0.742, 0.742, 0.625]",0.12363607741567285,0.44819509100771693,31.193042126511248,56.1638960808626,3.4743320858635585,11.309410091190324,0.876593759826147,0.7831210098950367,6,85,3936,50052
DTLZ4,5,7,"[2.22e-16, 2.22e-16, 2.22e-16, 0.829, 2.22e-16]",0.7165789769954263,0.5212943593297455,21.34662494158296,20.42062465344698,4.136422048566713,8.749650348274388,0.6902829255553925,0.88501772608335,7,85,4620,50052
DTLZ4,5,8,"[2.22e-16, 2.22e-16, 2.22e-16, 0.648, 2.22e-16]",0.6345896763805315,0.5191918121080469,14.754156320665336,12.131625017294677,4.923944785775104,9.126330229489875,0.656402453410148,0.88501772608335,9,85,5506,50052
DTLZ5,5,1,"[2.22e-16, 2.22e-16, 2.22e-16, 0.648, 2.22e-16]",0.38544199001368806,0.3775878307916686,12.887881286773734,14.522050629450375,5.377275549220582,6.234850097293874,1.9919896891740452,1.955453563187682,41,75,4480,17286
DTLZ5,5,2,"[2.22e-16, 2.22e-16, 2.22e-16, 0.649, 2.22e-16]",0.30048845867035856,0.39794674399337404,11.991442177055308,14.636286084261384,5.322967161216553,6.408339670852958,2.334799701757013,1.9660908510601607,41,70,8792,25886
DTLZ5,5,3,"[3.16, 3.16, 3.16, 2.56, 3.34]",0.1828103830701356,0.039532913166176964,140.64376011172212,155.65476433175152,3.117599893306526,3.7625659419225634,1.1663865615243505,1.5832550506797276,4,63,9822,34486
DTLZ5,5,4,"[2.19, 1.95, 1.95, 1.95, 2.41]",0.3146306391556855,0.08357261498685578,95.83910381069072,81.8999116439381,3.162653898044974,4.72061496402858,1.189870512511068,2.0114866041259103,3,68,14826,43086
DTLZ5,5,5,"[3.08, 3.08, 3.53, 3.53, 2.81]",0.4315492643632203,0.05020165756606951,172.46190154306225,145.24037261527428,2.5080538850220533,4.1205004635649,0.9855153625845187,2.089935827200988,2,52,22542,50052
DTLZ5,5,6,"[3.08, 3.08, 3.53, 3.53, 2.81]",0.4298119228560174,0.05020165756606951,174.50427051945096,145.24037261527428,2.4965455500497677,4.1205004635649,0.9767856059425686,2.089935827200988,2,52,31342,50052
DTLZ5,5,7,"[2.22e-16, 2.22e-16, 0.959, 2.22e-16, 2.22e-16]",0.6809674069811302,0.26240182231519454,13.01700863292535,12.217596404368155,3.6304614865026483,5.99993069253002,1.04594558836433,2.1193982324781473,3,52,32608,50052
DTLZ5,5,8,"[2.22e-16, 2.22e-16, 0.959, 2.22e-16, 2.22e-16]",0.46340228218590607,0.26240182231519454,13.043540357069103,12.331464931350212,4.316396118334255,5.99993069253002,1.0706406343863153,2.1193982324781473,5,52,33848,50052
DTLZ6,5,1,"[2.22e-16, 2.22e-16, 0.959, 2.22e-16, 2.22e-16]",0.5754205149502519,0.26427231578062205,20.76372951091723,12.770027920281288,5.864045115379504,6.731546288145891,5.870288067977205,6.4501161247598775,15,81,9610,17286
DTLZ6,5,2,"[2.22e-16, 2.22e-16, 0.959, 2.22e-16, 2.22e-16]",0.6079754844717463,0.2749195298943893,21.48539925530042,11.018668064141638,5.718291079193549,6.954112926410885,5.498453732498764,6.894454150739686,9,78,17112,25886
DTLZ6,5,3,"[0.657, 0.732, 0.732, 0.581, 7.96]",0.21764411001567754,0.13025303690316267,44.044262803240855,45.27083633018913,3.3090125901563288,4.265798247070538,1.3906388672907868,2.396922210624066,13,64,23120,34486
DTLZ6,5,4,"[0.657, 0.732, 0.732, 0.581, 7.96]",0.28464248667192493,0.08180166376841985,46.129287004714584,47.757218699033324,2.8877730133442916,3.7688596831557604,1.1161623570779045,1.7726804431422203,4,81,32320,43086
DTLZ6,5,5,"[0.657, 0.732, 0.732, 0.581, 7.96]",0.2857425755299743,0.06817031053332122,41.440885173941545,42.54434498716718,2.7541018115781575,4.538214232010777,1.1351497348586914,3.19836942435615,4,58,41520,50052
DTLZ6,5,6,"[0.657, 0.732, 0.732, 0.581, 7.96]",0.37776415572720046,0.06817031053332122,41.440885173941545,42.54434498716718,2.6956340479410468,4.538214232010777,1.0211768575679787,3.19836942435615,3,58,50076,50052
DTLZ6,5,7,"[2.22e-16, 2.22e-16, 2.22e-16, 2.22e-16, 7.93]",0.3779322420666476,0.14770725485970118,32.0,32.0,2.273762323506218,4.1918646671555315,1.0433227794529367,3.195592796843862,3,58,50076,50052
DTLZ6,5,8,"[2.22e-16, 2.22e-16, 2.22e-16, 2.22e-16, 7.93]",0.3779322420666476,0.14770725485970118,32.0,32.0,2.273762323506218,4.1918646671555315,1.0433227794529367,3.195592796843862,3,58,50076,50052
